ID,Reference,Verse,Notes,NoteFonts,Residue
12,1 Kings 1:12,"So let me tell the thing that you have to do to you. You have to do this thing in order to save your life and the life of Solomon who is your son.So let me tell you about the thing that you have to do. You have to do this to save your life and the life of Solomon, who is your son.~!~so (NP ) (VP let ) (NP me ) [ (NP ) (VP tell ) (NP you ) (NP about the[Pre-Nominal] thing [ that[Relativizer] (NP you ) (VP have_to[Pre-Verbal] do ) (NP ) ] ) ] . (NP you ) (VP have_to[Pre-Verbal] do ) (NP this[Pre-Nominal] ) [ to (NP ) (VP save ) (NP (NP _ your ) life ) (NP and the[Pre-Nominal] life (NP of _ Solomon [ , (NP who ) (NP (NP ) ) (VP is ) (NP (NP _ your ) son ) , ] ) ) ] . ",,,
13,1 Kings 1:13,"Go to King David and say to him, “You're my master and my king. You promised me that after you rule Israel, Solomon who is my son would rule it. So why is Adonijah becoming king?”Go to King David and say to him, “My master and my king, you promised me that after you rule Israel, Solomon, who is my son, would rule it. And you promised me that Solomon would sit on the throne. So why is Adonijah becoming the king?”~!~(NP ) (VP go ) (NP to (NP _ King ) David ) [ and (NP ) (VP say ) (NP to him ) [ ,_“ (NP (NP _ my ) master ) (NP and (NP _ my ) king , , ) (NP you ) (VP promis+ed[Past_Tense] ) (NP me ) [ that[Complementizer] [ after (NP you ) (VP rule ) (NP Israel ) , ] (NP Solomon [ , (NP who ) (NP (NP ) ) (VP is ) (NP (NP _ my ) son ) , ] ) (VP would[Pre-Verbal] rule ) (NP it ) ] ] ] . and (NP you ) (VP promis+ed[Past_Tense] ) (NP me ) [ that[Complementizer] (NP Solomon ) (VP would[Pre-Verbal] sit ) (NP on the[Pre-Nominal] throne ) ] . so (NP (AdvP why ) ) (VP is[CP-VP] ) (NP Adonijah ) (VP becom+ing[Participle] ) (NP the[Pre-Nominal] king ) ? . ” ",,,
14,1 Kings 1:14,"While you're still talking to the king, I'll come. And I will tell the king that the things that you say are true.While you're still talking to the king, I'll come. And I will tell the king that the things that you say are true.”~!~[ while (NP you ) (VP are[Pre-Verbal] (AdvP still ) talk+ing[Participle] ) (NP to the[Pre-Nominal] king ) , ] (NP I ) (VP will[Pre-Verbal] come ) . and (NP I ) (VP will[Pre-Verbal] tell ) (NP the[Pre-Nominal] king ) [ that[Complementizer] (NP the[Pre-Nominal] thing+s[Plural] [ that[Relativizer] (NP you ) (VP say ) (NP ) ] ) (VP are ) (AdjP true ) ] . ” ",,,
15,1 Kings 1:15,"So Bathsheba went to the old king, who was in his room. Abishag, who was from Shunem, was caring of the king in that room.So Bathsheba went to the old king, who was in his room. Abishag, who was from Shunem, was taking care of the king in that room.~!~so (NP Bathsheba ) (VP went ) (NP to the[Pre-Nominal] (AdjP old ) king [ , (NP who ) (NP (NP ) ) (VP was ) (NP in (NP _ his ) room ) , ] ) . (NP Abishag [ , (NP who ) (NP (NP ) ) (VP was ) (NP from Shunem ) , ] ) (VP was[Pre-Verbal] tak+ing[Participle] care[Verbal_Adjective_in_VP] ) (NP of the[Pre-Nominal] king ) (NP in that[Pre-Nominal] room ) . ",,,
16,1 Kings 1:16,"Bathsheba bowed to the king. Then the king asked Bathsheba, “What do you want?”~!~(NP Bathsheba ) (VP bow+ed[Past_Tense] ) (NP to the[Pre-Nominal] king ) . (NP then the[Pre-Nominal] king ) (VP ask+ed[Past_Tense] ) (NP Bathsheba ) [ ,_“ (NP (NP what ) ) (VP do[CP-VP] ) (NP you ) (VP want ) ? ” ] . ",,,
17,1 Kings 1:17,"Bathsheba said to David, “My master, you made a promise by Yahweh, who is your God. You promised me that after you ruled Israel, Solomon, who is my son, would rule it. And you promised me that Solomon would sit on the throne.Bathsheba said to David, “My master, you made a promise by the LORD, who is your God. You promised me, your servant, that after you ruled Israel, Solomon, who is my son, would rule it. And you promised me that Solomon would sit on the king's throne.",,,
18,1 Kings 1:18,"But instead Adonijah has said that he is the king. And you don't even know that Adonijah did this thing.But instead, Adonijah has become the king. And you don't even know that Adonijah did this.~!~but instead, (NP Adonijah ) (VP has[Pre-Verbal] become ) (NP the[Pre-Nominal] king ) . and (NP you ) (VP don`t[Pre-Verbal] (AdvP even ) know ) [ that[Complementizer] (NP Adonijah ) (VP did ) (NP this[Pre-Nominal] ) ] . ",,,
19,1 Kings 1:19,"Adonijah has sacrificed many cows, many fat calves, and many sheep to God and has invited all of the king's sons, the priest named Abiathar, and Joab, who leads the army, to come. But Adonijah didn't invite Solomon, who is your son, to come.Adonijah has given many oxen, many fat calves, and many sheep to God so that a priest could kill them. And Adonijah has invited all of the king's sons, the priest named Abiathar, and Joab, who leads the army, to come. But Adonijah didn't invite Solomon, who is your son, to come.~!~(NP Adonijah ) (VP has[Pre-Verbal] given ) (NP (AdjP many ) oxen , ) (NP (AdjP many ) (AdjP fat ) calves , ) (NP and (AdjP many ) sheep ) (NP to God ) [ so_that (NP a[Pre-Nominal] priest ) (VP could[Pre-Verbal] kill ) (NP them ) ] . and (NP Adonijah ) (VP has[Pre-Verbal] invit+ed[Past_Tense] ) (NP (NP _ (AdjP all of ) the[Pre-Nominal] king+`s[Saxon_Genitive] ) son+s[Plural] , ) (NP the[Pre-Nominal] priest (NP named Abiathar ) , ) (NP and Joab [ , (NP who ) (NP (NP ) ) (VP lead+s[Third_Singular_Present] ) (NP the[Pre-Nominal] army ) , ] ) [ (NP ) (NP ) (NP ) (VP to[Pre-Verbal] come ) ] . but (NP Adonijah ) (VP didn`t[Pre-Verbal] invite ) (NP Solomon [ , (NP who ) (NP (NP ) ) (VP is ) (NP (NP _ your ) son ) , ] ) [ (NP ) (VP to[Pre-Verbal] come ) ] . ",,,
20,1 Kings 1:20,"You're my master and my king. All of the people of Israel are waiting in order to see the thing that you'll do. They want to know the person who after you rule them, will rule them.My master and my king, all of the people of Israel are waiting to see the thing that you'll do. They want to know the person that you'll put on the king's throne after you rule them.",,,
21,1 Kings 1:21,"If you don't do anything, Adonijah will treat Solomon and me like a king treats people who break laws. When you die like your ancestors have died, this thing will happen.”If you don't do anything, Adonijah will treat Solomon and me like a king treats criminals. When you die like your ancestors have died, this thing will happen.”~!~[ if (NP you ) (VP don`t[Pre-Verbal] do ) (NP anything ) , ] (NP Adonijah ) (VP will[Pre-Verbal] treat ) (NP Solomon ) (NP and me ) [ like (NP a[Pre-Nominal] king ) (VP treat+s[Third_Singular_Present] ) (NP criminal+s[Plural] ) ] . [ when (NP you ) (VP die ) [ like (NP (NP _ your ) ancestor+s[Plural] ) (VP have[Pre-Verbal] di+ed[Past_Tense] ) ] , ] (NP this[Pre-Nominal] thing ) (VP will[Pre-Verbal] happen ) . ” ",,,
22,1 Kings 1:22,"While Bathsheba was still speaking to the king, Nathan, who told God's messages to people, came to the king.While Bathsheba was still speaking to the king, Nathan, who was a prophet, came to the king.~!~[ while (NP Bathsheba ) (VP was[Pre-Verbal] (AdvP still ) speak+ing[Participle] ) (NP to the[Pre-Nominal] king ) , ] (NP Nathan [ , (NP who ) (NP (NP ) ) (VP was ) (NP a[Pre-Nominal] prophet ) , ] ) (VP came ) (NP to the[Pre-Nominal] king ) . ",,,
23,1 Kings 1:23,"The king's servants said to him, “Nathan, who tells God's messages to people, is here.” Then Nathan went to the king and bowed to him. Nathan's face pointed to the ground.The king's servants said to him, “Nathan, who is a prophet, is here.” Then Nathan went to the king and bowed to him. Nathan's face pointed to the ground.~!~(NP (NP _ the[Pre-Nominal] king+`s[Saxon_Genitive] ) servant+s[Plural] ) (VP said ) (NP to him ) [ ,_“ (NP Nathan [ , (NP who ) (NP (NP ) ) (VP is ) (NP a[Pre-Nominal] prophet ) , ] ) (VP is ) (NP here ) ” ] . then (NP Nathan ) (VP went ) (NP to the[Pre-Nominal] king ) [ and (NP ) (VP bow+ed[Past_Tense] ) (NP to him ) ] . (NP (NP _ Nathan+`s[Saxon_Genitive] ) face ) (VP point+ed[Past_Tense] ) (NP to the[Pre-Nominal] ground ) . ",,,
24,1 Kings 1:24,"Nathan said, “You're my master and my king. Did you say that after you rule Israel, Adonijah will rule it? Did you say that Adonijah will sit on the king's chair?Nathan said, “My master and my king, did you say that after you rule Israel, Adonijah will rule it? Did you say that Adonijah will sit on the king's throne?~!~(NP Nathan ) (VP said ) [ ,_“ (NP (NP _ my ) master ) (NP and (NP _ my ) king , , ) (VP did[CP-VP] ) (NP you ) (VP say ) [ that[Complementizer] [ after (NP you ) (VP rule ) (NP Israel ) , ] (NP Adonijah ) (VP will[Pre-Verbal] rule ) (NP it ) ] ? ] . (VP did[CP-VP] ) (NP you ) (VP say ) [ that[Complementizer] (NP Adonijah ) (VP will[Pre-Verbal] sit ) (NP on (NP _ the[Pre-Nominal] king+`s[Saxon_Genitive] ) throne ) ] ? . ",,,
25,1 Kings 1:25,"Today Adonijah went down outside the city and sacrificed many cows, many fat calves, and many sheep to God. And Adonijah has invited all of the king's sons, the people who lead the army, and the priest named Abiathar to come. Those people are eating food with Adonijah now and are drinking wine with him. And they are saying, “We hope that King Adonijah will live for very many years!”Today Adonijah went outside the city and gave many oxen, many fat calves, and many sheep to God so that the priest could kill them. And Adonijah has invited all of the king's sons, the people who lead the army, and the priest named Abiathar to come. Those people are eating food with Adonijah now and are drinking wine with him. And they are saying, “We hope that King Adonijah will live for very many years!”~!~(AdvP today ) (NP Adonijah ) (VP went ) (NP outside the[Pre-Nominal] city ) [ and (NP ) (VP gave ) (NP (AdjP many ) oxen , ) (NP (AdjP many ) (AdjP fat ) calves , ) (NP and (AdjP many ) sheep ) (NP to God ) [ so_that (NP the[Pre-Nominal] priest ) (VP could[Pre-Verbal] kill ) (NP them ) ] ] . and (NP Adonijah ) (VP has[Pre-Verbal] invit+ed[Past_Tense] ) (NP (NP _ (AdjP all of ) the[Pre-Nominal] king+`s[Saxon_Genitive] ) son+s[Plural] , ) (NP the[Pre-Nominal] people [ who[Relativizer] (NP ) (VP lead ) (NP the[Pre-Nominal] army ) ] , ) (NP and the[Pre-Nominal] priest (NP named Abiathar ) ) [ (NP ) (NP ) (NP ) (VP to[Pre-Verbal] come ) ] . (NP those[Pre-Nominal] people ) (VP are[Pre-Verbal] eat+ing[Participle] ) (NP food ) (NP with Adonijah ) (AdvP now ) [ and (NP ) (VP are[Pre-Verbal] drink+ing[Participle] ) (NP wine ) (NP with him ) ] . and (NP they ) (VP are[Pre-Verbal] say+ing[Participle] ) [ ,_“ (NP we ) (VP hope ) [ that[Complementizer] (NP (NP _ King ) Adonijah ) (VP will[Pre-Verbal] live ) (NP for (AdjP very[Pre-Adjective] many ) year+s[Plural] ) ] ! ” ] . ",,,
26,1 Kings 1:26,"But Adonijah didn't invite me, the priest named Zadok, Benaiah, who is Jehoiada's son, or Solomon, who is your son, to come.But Adonijah didn't invite me, the priest named Zadok, Benaiah, who is Jehoiada's son, or Solomon, who is your servant, to come.~!~but (NP Adonijah ) (VP didn`t[Pre-Verbal] invite ) (NP me , ) (NP the[Pre-Nominal] priest (NP named Zadok ) , ) (NP Benaiah [ , (NP who ) (NP (NP ) ) (VP is ) (NP (NP _ Jehoiada+`s[Saxon_Genitive] ) son ) , ] , ) (NP or Solomon [ , (NP who ) (NP (NP ) ) (VP is ) (NP (NP _ your ) servant ) , ] ) [ (NP ) (NP ) (NP ) (NP ) (VP to[Pre-Verbal] come ) ] . ",,,
27,1 Kings 1:27,"King David, did you allow all of these things to happen? Why didn't you tell us, who are your servants, about the person who after you sit on the throne, will sit there?”King David, did you do these things? You didn't tell us, who are your servants, about the person who should sit on the king's throne after you sit on it.”~!~(NP (NP _ King ) David , ) (VP did[CP-VP] ) (NP you ) (VP do ) (NP these[Pre-Nominal] thing+s[Plural] ) ? . (NP you ) (VP didn`t[Pre-Verbal] tell ) (NP us [ , (NP who ) (NP (NP ) ) (VP are ) (NP (NP _ your ) servant+s[Plural] ) , ] ) (NP about the[Pre-Nominal] person [ who[Relativizer] (NP ) (VP should[Pre-Verbal] sit ) (NP on (NP _ the[Pre-Nominal] king+`s[Saxon_Genitive] ) throne ) [ after (NP you ) (VP sit ) (NP on it ) ] ] ) . ” ",,,
28,1 Kings 1:28,"Then King David said, “Send Bathsheba to me.” And Nathan obeyed David. So Bathsheba came and stood in front of the king.Then King David said to his servants, “Call Bathsheba.” <<And the servants obeyed David.>> So Bathsheba came and stood in front of the king.~!~then (NP (NP _ King ) David ) (VP said ) (NP to (NP _ his ) servant+s[Plural] ) [ ,_“ (NP ) (VP call ) (NP Bathsheba ) ” ] . <<[Opening_Implicit_Marker] and (NP the[Pre-Nominal] servant+s[Plural] ) (VP obey+ed[Past_Tense] ) (NP David ) . >>[Closing_Implicit_Marker] so (NP Bathsheba ) (VP came ) [ and (NP ) (VP stood ) (NP in_front_of the[Pre-Nominal] king ) ] . ",,,
29,1 Kings 1:29,"Then the king made a promise. He said, “Yahweh saved me from all of my trouble. I know that Yahweh lives.Then the king made a promise to Bathsheba. He said to Bathsheba, “The LORD saved me from all of my trouble. I know that the LORD lives.~!~then (NP the[Pre-Nominal] king ) (VP made ) (NP a[Pre-Nominal] promise ) (NP to Bathsheba ) . (NP he ) (VP said ) (NP to Bathsheba ) [ ,_“ (NP the[Pre-Nominal] LORD ) (VP sav+ed[Past_Tense] ) (NP me ) (NP from (AdjP all of ) (NP _ my ) trouble ) ] . (NP I ) (VP know ) [ that[Complementizer] (NP the[Pre-Nominal] LORD ) (VP live+s[Third_Singular_Present] ) ] . ",,,
30,1 Kings 1:30,"And you should know that I'll do the thing that I promised you that I would do like I know that Yahweh lives. Today is the day that I'll keep the promise that I made by Yahweh, who is the God of Israel. Solomon, who is your son, will replace me. And Solomon will sit on the throne where I sat.And you should know that I'll do the thing that I promised you that I would do like I know that the LORD lives. Today is the day that I'll keep the promise that I made by the LORD, who is the God of Israel. After I rule Israel, Solomon, who is your son, will rule it. And he'll sit on the throne where I sat.~!~and (NP you ) (VP should[Pre-Verbal] know ) [ that[Complementizer] (NP I ) (VP will[Pre-Verbal] do ) (NP the[Pre-Nominal] thing [ that[Relativizer] (NP I ) (VP promis+ed[Past_Tense] ) (NP you ) [ that[Complementizer] (NP I ) (VP would[Pre-Verbal] do ) (NP ) ] ] ) ] [ like (NP I ) (VP know ) [ that[Complementizer] (NP the[Pre-Nominal] LORD ) (VP live+s[Third_Singular_Present] ) ] ] . (NP today ) (VP is ) (NP the[Pre-Nominal] day [ that[Relativizer] (NP I ) (VP will[Pre-Verbal] keep ) (NP the[Pre-Nominal] promise [ that[Relativizer] (NP I ) (VP made ) (NP ) (NP by the[Pre-Nominal] LORD [ , (NP who ) (NP (NP ) ) (VP is ) (NP the[Pre-Nominal] God (NP of Israel ) ) , ] ) ] ) ] ) . [ after (NP I ) (VP rule ) (NP Israel ) , ] (NP Solomon [ , (NP who ) (NP (NP ) ) (VP is ) (NP (NP _ your ) son ) , ] ) (VP will[Pre-Verbal] rule ) (NP it ) . and (NP he ) (VP will[Pre-Verbal] sit ) (NP on the[Pre-Nominal] throne [ where[Relativizer] (NP I ) (VP sat ) (NP ) ] ) . ",,,
31,1 Kings 1:31,"Then Bathsheba bowed to the king. Bathsheba's face pointed to the ground. Bathsheba said, “King David, you're my master. I hope that you'll live forever!”Then Bathsheba bowed to the king. Bathsheba's face pointed to the ground. Bathsheba said, “King David, my master, I hope that you'll live forever!”~!~then (NP Bathsheba ) (VP bow+ed[Past_Tense] ) (NP to the[Pre-Nominal] king ) . (NP (NP _ Bathsheba+`s[Saxon_Genitive] ) face ) (VP point+ed[Past_Tense] ) (NP to the[Pre-Nominal] ground ) . (NP Bathsheba ) (VP said ) [ ,_“ (NP (NP _ King ) David , ) (NP (NP _ my ) master , ) (NP I ) (VP hope ) [ that[Complementizer] (NP you ) (VP will[Pre-Verbal] live ) (AdvP forever ) ] ] ! . ” ",,,
32,1 Kings 1:32,"King David said, “Tell the priest named Zadok, Nathan, who tells God's messages to people, and Benaiah, who is Jehoiada's son, to come to me.” And Bathsheba obeyed David. So those men came to the king.King David said, “Tell the priest named Zadok, Nathan, who is a prophet, and Benaiah, who is Jehoiada's son, to come to me.” <<And the servants obeyed David.>> So those men came to the king.~!~(NP (NP _ King ) David ) (VP said ) [ ,_“ (NP ) (VP tell ) (NP the[Pre-Nominal] priest (NP named Zadok ) , ) (NP Nathan [ , (NP who ) (NP (NP ) ) (VP is ) (NP a[Pre-Nominal] prophet ) , ] , ) (NP and Benaiah [ , (NP who ) (NP (NP ) ) (VP is ) (NP (NP _ Jehoiada+`s[Saxon_Genitive] ) son ) , ] ) [ (NP ) (NP ) (NP ) (VP to[Pre-Verbal] come ) (NP to me ) ] ” ] . <<[Opening_Implicit_Marker] and (NP the[Pre-Nominal] servant+s[Plural] ) (VP obey+ed[Past_Tense] ) (NP David ) . >>[Closing_Implicit_Marker] so (NP those[Pre-Nominal] men ) (VP came ) (NP to the[Pre-Nominal] king ) . ",,,
33,1 Kings 1:33,"The king said to those men, “Put Solomon, who is my son, on my royal mule and take Solomon to the spring named Gihon with all of my servants.The king said to those men, “Put Solomon, who is my son, on my royal mule and take Solomon to the spring named Gihon with my servants.~!~(NP the[Pre-Nominal] king ) (VP said ) (NP to those[Pre-Nominal] men ) [ ,_“ (NP ) (VP put ) (NP Solomon [ , (NP who ) (NP (NP ) ) (VP is ) (NP (NP _ my ) son ) , ] ) (NP on (NP _ my ) (AdjP royal ) mule ) ] [ and (NP ) (VP take ) (NP Solomon ) (NP to the[Pre-Nominal] spring (NP named Gihon ) ) (NP with (NP _ my ) servant+s[Plural] ) ] . ",,,
