ID,Reference,Verse,Notes,NoteFonts,Residue
14,2 Thessalonians 2:2,You might hear people saying that Jesus already returned to the earth. People might say that we said that message. Or those people might say that God said that message. Or those people might say that we wrote that message in a letter. But don't worry about those things.~!~(NP you ) (VP might[Mood] hear ) (NP people ) [ (NP ) (VP say+ing[Participle] ) [ that[Complementizer] (NP Jesus ) (VP (AdvP already ) return+ed[Past_Tense] ) (NP to the[Article] earth ) ] ] . (NP people ) (VP might[Mood] say ) [ that[Complementizer] (NP we ) (VP said ) (NP that[Proximity] message ) ] . or (NP those[Proximity] people ) (VP might[Mood] say ) [ that[Complementizer] (NP God ) (VP said ) (NP that[Proximity] message ) ] . or (NP those[Proximity] people ) (VP might[Mood] say ) [ that[Complementizer] (NP we ) (VP wrote ) (NP that[Proximity] message ) (NP in a[Article] letter ) ] . but (NP ) (VP do not[Verb_Polarity] worry ) (NP about those[Proximity] thing+s[Plural] ) . ,,,
15,2 Thessalonians 2:3,Don't allow a person to deceive you. Jesus won't return to the earth until people oppose God. And Jesus won't return to the earth until people see the person who doesn't obey laws. Later God will destroy that person.~!~(NP ) (VP do not[Verb_Polarity] allow ) (NP a[Article] person ) [ (NP ) (VP to[INFL] deceive ) (NP you ) ] . (NP Jesus ) (VP will[INFL] not[Verb_Polarity] return ) (NP to the[Article] earth ) [ until (NP people ) (VP oppose ) (NP God ) ] . and (NP Jesus ) (VP will[INFL] not[Verb_Polarity] return ) (NP to the[Article] earth ) [ until (NP people ) (VP see ) (NP the[Article] person [ who[Relativizer] (NP ) (VP does not[Verb_Polarity] obey ) (NP law+s[Plural] ) ] ) ] . (AdvP later ) (NP God ) (VP will[INFL] destroy ) (NP that[Proximity] person ) . ,,,
16,2 Thessalonians 2:4,That person will oppose God and all of the things that people worship. And that person will say that he is greater than God. And he'll say that he is greater than all of the things that people worship. He'll sit in the temple and say that he is God.,,,
18,2 Thessalonians 2:6,That person isn't able to appear now. But people will see that person at the time that God chooses.~!~(NP that[Proximity] person ) (VP isn`t ) (AdjP able [ (NP ) (VP to[Pre-Verbal] appear ) ] ) (AdvP now ) . but (NP people ) (VP will[Pre-Verbal] see ) (NP that[Proximity] person ) (NP at the[Article] time [ that[Relativizer] (NP God ) (VP choose+s[Third_Singular_Present] ) (NP ) ] ) . ,,,
19,2 Thessalonians 2:7,"The devil and demons are already working secretly to cause people not to obey God's laws. Now a certain person is preventing the person who doesn't obey laws from appearing. Alternate 1: The person who doesn't obey laws isn't able to appear now. End of Alternates. But when God takes that person away, the person who doesn't obey laws will appear. Alternate 1: But later that person will be able to appear.~!~(NP the[Pre-Nominal] devil ) (NP and demon+s[Plural] ) (VP are[Pre-Verbal] (AdvP already ) work+ing[Participle] ) (AdvP secretly ) [ to (NP ) (VP cause ) (NP people ) [ (NP ) (VP not_to[Pre-Verbal] obey ) (NP (NP _ God+`s[Saxon_Genitive] ) law+s[Plural] ) ] ] . (AdvP now ) (NP a[Pre-Nominal] (AdjP certain ) person ) (VP is[Pre-Verbal] prevent+ing[Participle] ) (NP the[Pre-Nominal] person [ who[Relativizer] (NP ) (VP doesn`t[Pre-Verbal] obey ) (NP law+s[Plural] ) ] ) [ from[Complementizer] (NP ) (VP appear+ing[Participle] ) ] . Alternate_1:[Proposition_Label] _ (NP the[Pre-Nominal] person [ who[Relativizer] (NP ) (VP doesn`t[Pre-Verbal] obey ) (NP law+s[Plural] ) ] ) (VP isn`t ) (AdjP able [ (NP ) (VP to[Pre-Verbal] appear ) ] ) (AdvP now ) . End_of_Alternates.[End_of_Alternates] but [ when (NP God ) (VP take+s[Third_Singular_Present] ) (NP that[Pre-Nominal] person away[Verbal_Adposition_moved_to_Direct_Object] ) , ] (NP the[Pre-Nominal] person [ who[Relativizer] (NP ) (VP doesn`t[Pre-Verbal] obey ) (NP law+s[Plural] ) ] ) (VP will[Pre-Verbal] appear ) . Alternate_1:[Proposition_Label] but (AdvP later ) _ (NP that[Pre-Nominal] person ) (VP will[Pre-Verbal] be ) (AdjP able [ (NP ) (VP to[Pre-Verbal] appear ) ] ) . ",,,
20,2 Thessalonians 2:8,"Then people will see the person who doesn't obey laws. When the Lord Jesus returns to the earth, that person will see that he is glorious. And at that time Jesus will destroy that person by saying a command.~!~then (NP people ) (VP will[INFL] see ) (NP the[Article] person [ who[Relativizer] (NP ) (VP does not[Verb_Polarity] obey ) (NP law+s[Plural] ) ] ) . [ when (NP (NP _ the[Article] Lord ) Jesus ) (VP return+s[Third_Singular_Present] ) (NP to the[Article] earth ) , ] (NP that[Proximity] person ) (VP will[INFL] see ) [ that[Complementizer] (NP he ) (VP is ) (AdjP glorious ) ] . and at_that_time (NP Jesus ) (VP will[INFL] destroy ) (NP that[Proximity] person ) [ by (NP ) (VP say+ing[Participle] ) (NP a[Article] command ) ] . ",,,
21,2 Thessalonians 2:9,"But before Jesus returns to the earth, that person will appear. He'll appear because Satan causes him to appear. Satan will cause that person to be powerful. That person will do many things that amaze people. And he'll seem to do things that only God is able to do. But God won't be doing those things.",,,
22,2 Thessalonians 2:10,That person will do bad things and deceive the people who will be destroyed by God. Those people refuse to love true things. So they won't be saved by God from bad things and death.~!~(NP that[Proximity] person ) (VP will[INFL] do ) (NP (AdjP bad ) thing+s[Plural] ) [ and (NP ) (VP deceive ) (NP the[Article] people [ who[Relativizer] (NP ) (VP will[INFL] be destroyed ) (NP by God ) ] ) ] . (NP those[Proximity] people ) (VP refuse ) [ (NP ) (VP to[INFL] love ) (NP (AdjP true ) thing+s[Plural] ) ] . so (NP they ) (VP will[INFL] not[Verb_Polarity] be sav+ed[Past_Tense] ) (NP by God ) (NP from (AdjP bad ) thing+s[Plural] ) (NP and death ) . ,,,
23,2 Thessalonians 2:11,Those people refuse to believe true things. So God will cause those people to believe false things. The person who doesn't obey laws will lie to those people. And those people will believe those false things.~!~(NP those[Proximity] people ) (VP refuse ) [ (NP ) (VP to[INFL] believe ) (NP (AdjP true ) thing+s[Plural] ) ] . so (NP God ) (VP will[INFL] cause ) (NP those[Proximity] people ) [ (NP ) (VP to[INFL] believe ) (NP (AdjP false ) thing+s[Plural] ) ] . (NP the[Article] person [ who[Relativizer] (NP ) (VP does not[Verb_Polarity] obey ) (NP law+s[Plural] ) ] ) (VP will[INFL] lie ) (NP to those[Proximity] people ) . and (NP those[Proximity] people ) (VP will[INFL] believe ) (NP those[Proximity] (AdjP false ) thing+s[Plural] ) . ,,,
24,2 Thessalonians 2:12,Those people refuse to believe true things. And they enjoy doing bad things. So God will judge those people and decide that they are guilty.~!~(NP those[Proximity] people ) (VP refuse ) [ (NP ) (VP to[INFL] believe ) (NP (AdjP true ) thing+s[Plural] ) ] . and (NP they ) (VP enjoy ) [ (NP ) (VP do+ing[Participle] ) (NP (AdjP bad ) thing+s[Plural] ) ] . so (NP God ) (VP will[INFL] judge ) (NP those[Proximity] people ) [ and (NP ) (VP decide ) [ that[Complementizer] (NP they ) (VP are ) (AdjP guilty ) ] ] . ,,,
25,2 Thessalonians 2:13,"Title: Paul tells the Christians who live in Thessalonica to continue trusting in God's good message. Friends, the Lord loves you and chose you to save you from bad things and death. When the Lord created the earth, he chose you. Alternate 1: You were some of the first people that the Lord saved from bad things and death. End of Alternates. So we should thank God for you. The Holy Spirit caused you to be God's special people. And you believed the things that are true.~!~Title:[Proposition_Label] (NP Paul ) (VP tell+s[Third_Singular_Present] ) (NP the[Article] Christian+s[Plural] [ who[Relativizer] (NP ) (VP live ) (NP in Thessalonica ) ] ) [ (NP ) (VP to[INFL] continue trust+ing[Participle] ) (NP in (NP _ God+`s[Saxon_Genitive] ) (AdjP good ) message ) ] . (NP friend+s[Plural] , ) (NP the[Article] Lord ) (VP love+s[Third_Singular_Present] ) (NP you ) [ and (NP ) (VP chose ) (NP you ) [ (NP ) (VP to[INFL] save ) (NP you ) (NP from (AdjP bad ) thing+s[Plural] ) (NP and death ) ] ] . [ when (NP the[Article] Lord ) (VP creat+ed[Past_Tense] ) (NP the[Article] earth ) , ] (NP he ) (VP chose ) (NP you ) . Alternate_1:[Proposition_Label] _ (NP you ) (VP were ) (NP (AdjP some of ) the[Article] (AdjP first ) people [ that[Relativizer] (NP the[Article] Lord ) (VP sav+ed[Past_Tense] ) (NP ) (NP from (AdjP bad ) thing+s[Plural] ) (NP and death ) ] ) . End_of_Alternates.[End_of_Alternates] so (NP we ) (VP should[Mood] thank ) (NP God ) (NP for you ) . (NP the[Article] Holy_Spirit ) (VP caus+ed[Past_Tense] ) (NP you ) [ (NP ) (VP to[INFL] be ) (NP (NP _ God+`s[Saxon_Genitive] ) (AdjP special ) people ) ] . and (NP you ) (VP believ+ed[Past_Tense] ) (NP the[Article] thing+s[Plural] [ that[Relativizer] (NP ) (VP are ) (AdjP true ) ] ) . ",,,
26,2 Thessalonians 2:14,"God caused us to tell his good message to you. And he saved you from bad things and death through that message and caused you to become his special people. Jesus Christ, who is our Lord, is glorious. And God did those things so that you also would become glorious.~!~(NP God ) (VP caus+ed[Past_Tense] ) (NP us ) [ (NP ) (VP to[INFL] tell ) (NP (NP _ his ) (AdjP good ) message ) (NP to you ) ] . and (NP he ) (VP sav+ed[Past_Tense] ) (NP you ) (NP from (AdjP bad ) thing+s[Plural] ) (NP and death ) (NP through that[Proximity] message ) [ and (NP ) (VP caus+ed[Past_Tense] ) (NP you ) [ (NP ) (VP to[INFL] become ) (NP (NP _ his ) (AdjP special ) people ) ] ] . (NP Jesus (NP _ Christ ) [ , (NP who ) (NP ) (VP is ) (NP (NP _ our ) Lord ) , ] ) (VP is ) (AdjP glorious ) . and (NP God ) (VP did ) (NP those[Proximity] thing+s[Plural] ) [ so_that (NP you (AdvP also ) ) (VP would[Mood] become ) (AdjP glorious ) ] . ",,,
27,2 Thessalonians 2:15,"Friends, continue trusting in God and continue following him. We told the things that we learned to you. And we wrote to you about the things that we learned. Continue believing these things and continue doing them.~!~(NP friend+s[Plural] , ) (NP ) (VP continue trust+ing[Participle] ) (NP in God ) [ and (NP ) (VP continue follow+ing[Participle] ) (NP him ) ] . (NP we ) (VP told ) (NP the[Article] thing+s[Plural] [ that[Relativizer] (NP we ) (VP learn+ed[Past_Tense] ) (NP ) ] ) (NP to you ) . and (NP we ) (VP wrote ) (NP to you ) (NP about the[Article] thing+s[Plural] [ that[Relativizer] (NP we ) (VP learn+ed[Past_Tense] ) (NP ) ] ) . (NP ) (VP continue believ+ing[Participle] ) (NP these[Proximity] thing+s[Plural] ) [ and (NP ) (VP continue do+ing[Participle] ) (NP them ) ] . ",,,
28,2 Thessalonians 2:16,"We pray now to Jesus Christ, who is our Lord, and God, who is our Father. God loves us and always encourages us by treating us kindly. And we always hope that God will give a good life to us because he treats us kindly.~!~(NP we ) (VP pray ) (AdvP now ) (NP to Jesus (NP _ Christ ) [ , (NP who ) (NP ) (VP is ) (NP (NP _ our ) Lord ) , ] ) (NP and God [ , (NP who ) (NP ) (VP is ) (NP (NP _ our ) Father ) , ] ) . (NP God ) (VP love+s[Third_Singular_Present] ) (NP us ) [ and (NP ) (VP (AdvP always ) encourage+s[Third_Singular_Present] ) (NP us ) [ by (NP ) (VP treat+ing[Participle] ) (NP us ) (AdvP kindly ) ] ] . and (NP we ) (VP (AdvP always ) hope ) [ that[Complementizer] (NP God ) (VP will[INFL] give ) (NP a[Article] (AdjP good ) life ) (NP to us ) ] [ because (NP he ) (VP treat+s[Third_Singular_Present] ) (NP us ) (AdvP kindly ) ] . ",,,
29,2 Thessalonians 2:17,We pray that Jesus Christ and God will encourage you. We pray that Jesus Christ and God will help you do all good things. And we pray that Jesus Christ and God will help you know all good things. And we pray that Jesus Christ and God will help you tell all of those things to other people.~!~(NP we ) (VP pray ) [ that[Complementizer] (NP Jesus (NP _ Christ ) (NP and God ) ) (VP will[INFL] encourage ) (NP you ) ] . (NP we ) (VP pray ) [ that[Complementizer] (NP Jesus (NP _ Christ ) ) (NP and God ) (VP will[INFL] help ) (NP you ) [ (NP ) (VP do ) (NP (AdjP all ) (AdjP good ) thing+s[Plural] ) ] ] . and (NP we ) (VP pray ) [ that[Complementizer] (NP Jesus (NP _ Christ ) ) (NP and God ) (VP will[INFL] help ) (NP you ) [ (NP ) (VP know ) (NP (AdjP all ) (AdjP good ) thing+s[Plural] ) ] ] . and (NP we ) (VP pray ) [ that[Complementizer] (NP Jesus (NP _ Christ ) ) (NP and God ) (VP will[INFL] help ) (NP you ) [ (NP ) (VP tell ) (NP (AdjP all of ) those[Proximity] thing+s[Plural] ) (NP to (AdjP other ) people ) ] ] . ,,,
30,2 Thessalonians 3:1,"Title: Paul asks the Christians who are in Thessalonica to pray for him and the people who are with him. We'll tell certain other things to you now. Friends, pray for us. Pray that many people will listen to the Lord's message carefully. Pray that many people will believe that message. And pray that many people will obey that message like you obeyed it.~!~Title:[Proposition_Label] (NP Paul ) (VP ask+s[Third_Singular_Present] ) (NP the[Article] Christian+s[Plural] [ who[Relativizer] (NP ) (VP are ) (NP in Thessalonica ) ] ) [ (NP ) (VP to[INFL] pray ) (NP for him ) (NP and the[Article] people [ who[Relativizer] (NP ) (VP are ) (NP with him ) ] ) ] . (NP we ) (VP will[INFL] tell ) (NP (AdjP certain ) (AdjP other ) thing+s[Plural] ) (NP to you ) (AdvP now ) . (NP friend+s[Plural] , ) (NP ) (VP pray ) (NP for us ) . (NP ) (VP pray ) [ that[Complementizer] (NP (AdjP many ) people ) (VP will[INFL] listen ) (NP to (NP _ the[Article] Lord+`s[Saxon_Genitive] ) message ) (AdvP carefully ) ] . (NP ) (VP pray ) [ that[Complementizer] (NP (AdjP many ) people ) (VP will[INFL] believe ) (NP that[Proximity] message ) ] . and (NP ) (VP pray ) [ that[Complementizer] (NP (AdjP many ) people ) (VP will[INFL] obey ) (NP that[Proximity] message ) [ like (NP you ) (VP obey+ed[Past_Tense] ) (NP it ) ] ] . ",,,
31,2 Thessalonians 3:2,Pray that God will protect us from people who are very bad. Some people don't believe in the Lord.~!~(NP ) (VP pray ) [ that[Complementizer] (NP God ) (VP will[INFL] protect ) (NP us ) (NP from people [ who[Relativizer] (NP ) (VP are ) (AdjP very[Degree] bad ) ] ) ] . (NP some[Article] people ) (VP do not[Verb_Polarity] believe ) (NP in the[Article] Lord ) . ,,,
32,2 Thessalonians 3:3,"But the Lord is faithful to us. He'll help you trust in God. And the Lord will help you follow God. And the Lord will protect you from Satan, who is very bad.~!~but (NP the[Article] Lord ) (VP is ) (AdjP faithful (NP to us ) ) . (NP he ) (VP will[INFL] help ) (NP you ) [ (NP ) (VP trust ) (NP in God ) ] . and (NP the[Article] Lord ) (VP will[INFL] help ) (NP you ) [ (NP ) (VP follow ) (NP God ) ] . and (NP the[Article] Lord ) (VP will[INFL] protect ) (NP you ) (NP from Satan [ , (NP who ) (NP ) (VP is ) (AdjP very[Degree] bad ) , ] ) . ",,,
33,2 Thessalonians 3:4,We commanded you to do certain things. We know that the Lord is helping you do those things. And we know that the Lord will continue helping you do those things.~!~(NP we ) (VP command+ed[Past_Tense] ) (NP you ) [ (NP ) (VP to[INFL] do ) (NP (AdjP certain ) thing+s[Plural] ) ] . (NP we ) (VP know ) [ that[Complementizer] (NP the[Article] Lord ) (VP is help+ing[Participle] ) (NP you ) [ (NP ) (VP do ) (NP those[Proximity] thing+s[Plural] ) ] ] . and (NP we ) (VP know ) [ that[Complementizer] (NP the[Article] Lord ) (VP will[INFL] continue help+ing[Participle] ) (NP you ) [ (NP ) (VP do ) (NP those[Proximity] thing+s[Plural] ) ] ] . ,,,
34,2 Thessalonians 3:5,"Now we pray that the Lord will show you that God loves you. And we pray that the Lord will help you be faithful to God. When Christ had trouble, he was faithful to God. And we pray that when you have trouble, the Lord will help you be faithful to God.~!~(AdvP now ) (NP we ) (VP pray ) [ that[Complementizer] (NP the[Article] Lord ) (VP will[INFL] show ) (NP you ) [ that[Complementizer] (NP God ) (VP love+s[Third_Singular_Present] ) (NP you ) ] ] . and (NP we ) (VP pray ) [ that[Complementizer] (NP the[Article] Lord ) (VP will[INFL] help ) (NP you ) [ (NP ) (VP be ) (AdjP faithful (NP to God ) ) ] ] . [ when (NP Christ ) (VP had ) (NP trouble ) , ] (NP he ) (VP was ) (AdjP faithful (NP to God ) ) . and (NP we ) (VP pray ) [ that[Complementizer] [ when (NP you ) (VP have ) (NP trouble ) , ] (NP the[Article] Lord ) (VP will[INFL] help ) (NP you ) [ (NP ) (VP be ) (AdjP faithful (NP to God ) ) ] ] . ",,,
35,2 Thessalonians 3:6,"Title: Paul warns people who don't work that they should work. After people believe in Jesus, we tell the things that we learned to them. But some people don't do those things. They don't work. We tell you with the authority of Jesus Christ, who is our Lord, that you shouldn't treat those people like you treat friends.~!~Title:[Proposition_Label] (NP Paul ) (VP warn+s[Third_Singular_Present] ) (NP people [ who[Relativizer] (NP ) (VP don`t[Pre-Verbal] work ) ] ) [ that[Complementizer] (NP they ) (VP should[Pre-Verbal] work ) ] . [ after (NP people ) (VP believe ) (NP in Jesus ) , ] (NP we ) (VP tell ) (NP the[Pre-Nominal] thing+s[Plural] [ that[Relativizer] (NP we ) (VP learn+ed[Past_Tense] ) (NP ) ] ) (NP to them ) . but (NP some[Pre-Nominal] people ) (VP don`t[Pre-Verbal] do ) (NP those[Pre-Nominal] thing+s[Plural] ) . (NP they ) (VP don`t[Pre-Verbal] work ) . (NP we ) (VP tell ) (NP you ) (NP with the[Pre-Nominal] authority (NP of _ Jesus (NP _ Christ ) [ , (NP who ) (NP (NP ) ) (VP is ) (NP (NP _ our ) Lord ) , ] ) ) [ that[Complementizer] (NP you ) (VP shouldn`t[Pre-Verbal] treat ) (NP those[Pre-Nominal] people ) [ like (NP you ) (VP treat ) (NP friend+s[Plural] ) ] ] . ",,,
36,2 Thessalonians 3:7,"You should act like we acted. When we were with you, we worked.~!~(NP you ) (VP should[Mood] act ) [ like (NP we ) (VP act+ed[Past_Tense] ) ] . [ when (NP we ) (VP were ) (NP with you ) , ] (NP we ) (VP work+ed[Past_Tense] ) . ",,,
37,2 Thessalonians 3:8,"We didn't accept food from people unless we paid them for it. Instead, we worked hard during the day and night so that you wouldn't have trouble because of us.~!~(NP we ) (VP didn`t[Pre-Verbal] accept ) (NP food ) (NP from people ) [ unless (NP we ) (VP paid ) (NP them ) (NP for it ) ] . instead, (NP we ) (VP work+ed[Past_Tense] (AdvP hard ) ) (NP during the[Pre-Nominal] day ) (NP and night ) [ so_that (NP you ) (VP wouldn`t[Pre-Verbal] have ) (NP trouble ) (NP because_of us ) ] . ",,,
38,2 Thessalonians 3:9,We have authority. And we were able to ask you to feed us. But we didn't ask you to feed us. We wanted to show you how you should act. We want you to act like we acted.~!~(NP we ) (VP have ) (NP authority ) . and (NP we ) (VP were ) (AdjP able [ (NP ) (VP to[INFL] ask ) (NP you ) [ (NP ) (VP to[INFL] feed ) (NP us ) ] ] ) . but (NP we ) (VP did not[Verb_Polarity] ask ) (NP you ) [ (NP ) (VP to[INFL] feed ) (NP us ) ] . (NP we ) (VP want+ed[Past_Tense] ) [ (NP ) (VP to[INFL] show ) (NP you ) [ how[Complementizer] (NP you ) (VP should[Mood] act ) ] ] . (NP we ) (VP want ) (NP you ) [ (NP ) (VP to[INFL] act ) [ like (NP we ) (VP act+ed[Past_Tense] ) ] ] . ,,,
39,2 Thessalonians 3:10,"When we were with you, we said a command to you. We said that if a person refuses to work, other people shouldn't feed him.~!~[ when (NP we ) (VP were ) (NP with you ) , ] (NP we ) (VP said ) (NP a[Pre-Nominal] command ) (NP to you ) . (NP we ) (VP said ) [ that[Complementizer] [ if (NP a[Pre-Nominal] person ) (VP refuse+s[Third_Singular_Present] ) [ (NP ) (VP to[Pre-Verbal] work ) ] , ] (NP (AdjP other ) people ) (VP shouldn`t[Pre-Verbal] feed ) (NP him ) ] . ",,,
