ID,Reference,Verse,Notes,NoteFonts,Residue
290,John 7:6,,,,
291,John 7:7,,,,
292,John 7:8,,,,
293,John 7:9,,,,
294,John 7:10,,,,
295,John 7:11,,,,
296,John 7:12,,,,
297,John 7:13,,,,
298,John 7:14,,,,
299,John 7:15,,,,
300,John 7:16,,,,
301,John 7:17,,,,
302,John 7:18,,,,
303,John 7:19,,,,
304,John 7:20,,,,
305,John 7:21,,,,
306,John 7:22,,,,
307,John 7:23,,,,
308,John 7:24,,,,
309,John 7:25,,,,
310,John 7:26,,,,
311,John 7:27,,,,
312,John 7:28,,,,
313,John 7:29,,,,
314,John 7:30,,,,
315,John 7:31,,,,
316,John 7:32,,,,
317,John 7:33,,,,
318,John 7:34,,,,
319,John 7:35,,,,
320,John 7:36,,,,
321,John 7:37,,,,
322,John 7:38,,,,
323,John 7:39,,,,
324,John 7:40,,,,
325,John 7:41,,,,
326,John 7:42,,,,
327,John 7:43,,,,
328,John 7:44,,,,
329,John 7:45,,,,
330,John 7:46,,,,
331,John 7:47,,,,
332,John 7:48,,,,
333,John 7:49,,,,
334,John 7:50,,,,
335,John 7:51,,,,
336,John 7:52,,,,
337,John 7:53,,,,
338,John 8:1,,,,
339,John 8:2,,,,
340,John 8:3,,,,
341,John 8:4,,,,
342,John 8:5,,,,
343,John 8:6,,,,
344,John 8:7,,,,
345,John 8:8,,,,
346,John 8:9,,,,
347,John 8:10,,,,
348,John 8:11,,,,
349,John 8:12,,,,
350,John 8:13,,,,
351,John 8:14,,,,
352,John 8:15,,,,
353,John 8:16,,,,
354,John 8:17,,,,
355,John 8:18,,,,
356,John 8:19,,,,
357,John 8:20,,,,
358,John 8:21,,,,
359,John 8:22,,,,
360,John 8:23,,,,
361,John 8:24,,,,
362,John 8:25,,,,
363,John 8:26,,,,
364,John 8:27,,,,
365,John 8:28,,,,
366,John 8:29,,,,
367,John 8:30,,,,
368,John 8:31,,,,
369,John 8:32,,,,
370,John 8:33,,,,
371,John 8:34,,,,
372,John 8:35,,,,
373,John 8:36,,,,
374,John 8:37,,,,
375,John 8:38,,,,
376,John 8:39,,,,
377,John 8:40,,,,
378,John 8:41,,,,
379,John 8:42,,,,
380,John 8:43,,,,
381,John 8:44,,,,
382,John 8:45,,,,
383,John 8:46,,,,
384,John 8:47,,,,
385,John 8:48,,,,
386,John 8:49,,,,
387,John 8:50,,,,
388,John 8:51,,,,
389,John 8:52,,,,
390,John 8:53,,,,
391,John 8:54,,,,
392,John 8:55,,,,
393,John 8:56,,,,
394,John 8:57,,,,
395,John 8:58,,,,
396,John 8:59,,,,
397,John 9:1,,,,
398,John 9:2,,,,
399,John 9:3,,,,
400,John 9:4,,,,
401,John 9:5,,,,
402,John 9:6,,,,
403,John 9:7,,,,
404,John 9:8,,,,
405,John 9:9,,,,
406,John 9:10,,,,
407,John 9:11,,,,
408,John 9:12,,,,
409,John 9:13,,,,
410,John 9:14,,,,
411,John 9:15,,,,
412,John 9:16,,,,
413,John 9:17,,,,
414,John 9:18,,,,
415,John 9:19,,,,
416,John 9:20,,,,
417,John 9:21,,,,
418,John 9:22,,,,
419,John 9:23,,,,
420,John 9:24,,,,
421,John 9:25,,,,
422,John 9:26,,,,
423,John 9:27,,,,
424,John 9:28,,,,
425,John 9:29,,,,
426,John 9:30,,,,
427,John 9:31,,,,
428,John 9:32,,,,
429,John 9:33,,,,
430,John 9:34,,,,
431,John 9:35,,,,
432,John 9:36,,,,
433,John 9:37,,,,
434,John 9:38,,,,
435,John 9:39,,,,
436,John 9:40,,,,
437,John 9:41,,,,
438,John 10:1,,,,
439,John 10:2,,,,
440,John 10:3,,,,
441,John 10:4,,,,
442,John 10:5,,,,
443,John 10:6,,,,
444,John 10:7,,,,
445,John 10:8,,,,
446,John 10:9,,,,
447,John 10:10,,,,
448,John 10:11,,,,
449,John 10:12,,,,
450,John 10:13,,,,
451,John 10:14,,,,
452,John 10:15,,,,
453,John 10:16,,,,
454,John 10:17,,,,
455,John 10:18,,,,
456,John 10:19,,,,
457,John 10:20,,,,
458,John 10:21,,,,
459,John 10:22,,,,
460,John 10:23,,,,
461,John 10:24,,,,
462,John 10:25,,,,
463,John 10:26,,,,
464,John 10:27,,,,
465,John 10:28,,,,
466,John 10:29,,,,
467,John 10:30,,,,
468,John 10:31,,,,
469,John 10:32,,,,
470,John 10:33,,,,
471,John 10:34,,,,
472,John 10:35,,,,
473,John 10:36,,,,
474,John 10:37,,,,
475,John 10:38,,,,
476,John 10:39,,,,
477,John 10:40,,,,
478,John 10:41,,,,
479,John 10:42,,,,
480,John 11:1,,,,
481,John 11:2,,,,
482,John 11:3,,,,
483,John 11:4,,,,
484,John 11:5,,,,
485,John 11:6,,,,
486,John 11:7,,,,
487,John 11:8,,,,
488,John 11:9,,,,
489,John 11:10,,,,
490,John 11:11,,,,
491,John 11:12,,,,
492,John 11:13,,,,
493,John 11:14,,,,
494,John 11:15,,,,
495,John 11:16,,,,
496,John 11:17,,,,
497,John 11:18,,,,
498,John 11:19,,,,
499,John 11:20,,,,
500,John 11:21,,,,
501,John 11:22,,,,
502,John 11:23,,,,
503,John 11:24,,,,
504,John 11:25,,,,
505,John 11:26,,,,
506,John 11:27,,,,
507,John 11:28,,,,
508,John 11:29,,,,
509,John 11:30,,,,
510,John 11:31,,,,
511,John 11:32,,,,
512,John 11:33,,,,
513,John 11:34,,,,
514,John 11:35,,,,
515,John 11:36,,,,
516,John 11:37,,,,
517,John 11:38,,,,
518,John 11:39,,,,
519,John 11:40,,,,
520,John 11:41,,,,
521,John 11:42,,,,
522,John 11:43,,,,
523,John 11:44,,,,
524,John 11:45,,,,
525,John 11:46,,,,
526,John 11:47,,,,
527,John 11:48,,,,
528,John 11:49,,,,
529,John 11:50,,,,
530,John 11:51,,,,
531,John 11:52,,,,
532,John 11:53,,,,
533,John 11:54,,,,
534,John 11:55,,,,
535,John 11:56,,,,
536,John 11:57,,,,
537,John 12:1,,,,
538,John 12:2,,,,
539,John 12:3,,,,
540,John 12:4,,,,
541,John 12:5,,,,
542,John 12:6,,,,
543,John 12:7,,,,
544,John 12:8,,,,
545,John 12:9,,,,
546,John 12:10,,,,
547,John 12:11,,,,
548,John 12:12,,,,
549,John 12:13,,,,
550,John 12:14,,,,
551,John 12:15,,,,
552,John 12:16,,,,
553,John 12:17,,,,
554,John 12:18,,,,
555,John 12:19,,,,
556,John 12:20,,,,
557,John 12:21,,,,
558,John 12:22,,,,
559,John 12:23,,,,
560,John 12:24,,,,
561,John 12:25,,,,
562,John 12:26,,,,
563,John 12:27,,,,
564,John 12:28,,,,
565,John 12:29,,,,
566,John 12:30,,,,
567,John 12:31,,,,
568,John 12:32,,,,
569,John 12:33,,,,
570,John 12:34,,,,
571,John 12:35,,,,
572,John 12:36,,,,
573,John 12:37,,,,
574,John 12:38,,,,
575,John 12:39,,,,
576,John 12:40,,,,
577,John 12:41,,,,
578,John 12:42,,,,
579,John 12:43,,,,
580,John 12:44,,,,
581,John 12:45,,,,
582,John 12:46,,,,
583,John 12:47,,,,
584,John 12:48,,,,
585,John 12:49,,,,
586,John 12:50,,,,
587,John 13:1,,,,
588,John 13:2,,,,
589,John 13:3,,,,
590,John 13:4,,,,
591,John 13:5,,,,
592,John 13:6,,,,
593,John 13:7,,,,
594,John 13:8,,,,
595,John 13:9,,,,
596,John 13:10,,,,
597,John 13:11,,,,
598,John 13:12,,,,
599,John 13:13,,,,
600,John 13:14,,,,
601,John 13:15,,,,
602,John 13:16,,,,
603,John 13:17,,,,
604,John 13:18,,,,
605,John 13:19,,,,
606,John 13:20,,,,
607,John 13:21,,,,
608,John 13:22,,,,
609,John 13:23,,,,
610,John 13:24,,,,
611,John 13:25,,,,
612,John 13:26,,,,
613,John 13:27,,,,
614,John 13:28,,,,
615,John 13:29,,,,
616,John 13:30,,,,
617,John 13:31,,,,
618,John 13:32,,,,
619,John 13:33,,,,
620,John 13:34,,,,
621,John 13:35,,,,
622,John 13:36,,,,
623,John 13:37,,,,
624,John 13:38,,,,
625,John 14:1,,,,
626,John 14:2,,,,
627,John 14:3,,,,
628,John 14:4,,,,
629,John 14:5,,,,
630,John 14:6,,,,
631,John 14:7,,,,
632,John 14:8,,,,
633,John 14:9,,,,
634,John 14:10,,,,
635,John 14:11,,,,
636,John 14:12,,,,
637,John 14:13,,,,
638,John 14:14,,,,
639,John 14:15,,,,
640,John 14:16,,,,
641,John 14:17,,,,
642,John 14:18,,,,
643,John 14:19,,,,
644,John 14:20,,,,
645,John 14:21,,,,
646,John 14:22,,,,
647,John 14:23,,,,
648,John 14:24,,,,
649,John 14:25,,,,
650,John 14:26,,,,
651,John 14:27,,,,
652,John 14:28,,,,
653,John 14:29,,,,
654,John 14:30,,,,
655,John 14:31,,,,
656,John 15:1,,,,
657,John 15:2,,,,
658,John 15:3,,,,
659,John 15:4,,,,
660,John 15:5,,,,
661,John 15:6,,,,
662,John 15:7,,,,
663,John 15:8,,,,
664,John 15:9,,,,
665,John 15:10,,,,
666,John 15:11,,,,
667,John 15:12,,,,
668,John 15:13,,,,
669,John 15:14,,,,
670,John 15:15,,,,
671,John 15:16,,,,
672,John 15:17,,,,
673,John 15:18,,,,
674,John 15:19,,,,
675,John 15:20,,,,
676,John 15:21,,,,
677,John 15:22,,,,
678,John 15:23,,,,
679,John 15:24,,,,
680,John 15:25,,,,
681,John 15:26,,,,
682,John 15:27,,,,
683,John 16:1,,,,
684,John 16:2,,,,
685,John 16:3,,,,
686,John 16:4,,,,
687,John 16:5,,,,
688,John 16:6,,,,
689,John 16:7,,,,
690,John 16:8,,,,
691,John 16:9,,,,
692,John 16:10,,,,
693,John 16:11,,,,
694,John 16:12,,,,
695,John 16:13,,,,
696,John 16:14,,,,
697,John 16:15,,,,
698,John 16:16,,,,
699,John 16:17,,,,
700,John 16:18,,,,
701,John 16:19,,,,
702,John 16:20,,,,
703,John 16:21,,,,
704,John 16:22,,,,
705,John 16:23,,,,
706,John 16:24,,,,
707,John 16:25,,,,
708,John 16:26,,,,
709,John 16:27,,,,
710,John 16:28,,,,
711,John 16:29,,,,
712,John 16:30,,,,
713,John 16:31,,,,
714,John 16:32,,,,
715,John 16:33,,,,
716,John 17:1,,,,
717,John 17:2,,,,
718,John 17:3,,,,
719,John 17:4,,,,
720,John 17:5,,,,
721,John 17:6,,,,
722,John 17:7,,,,
723,John 17:8,,,,
724,John 17:9,,,,
725,John 17:10,,,,
726,John 17:11,,,,
727,John 17:12,,,,
728,John 17:13,,,,
729,John 17:14,,,,
730,John 17:15,,,,
731,John 17:16,,,,
732,John 17:17,,,,
733,John 17:18,,,,
734,John 17:19,,,,
735,John 17:20,,,,
736,John 17:21,,,,
737,John 17:22,,,,
738,John 17:23,,,,
739,John 17:24,,,,
740,John 17:25,,,,
741,John 17:26,,,,
742,John 18:1,,,,
743,John 18:2,,,,
744,John 18:3,,,,
745,John 18:4,,,,
746,John 18:5,,,,
747,John 18:6,,,,
748,John 18:7,,,,
749,John 18:8,,,,
750,John 18:9,,,,
751,John 18:10,,,,
752,John 18:11,,,,
753,John 18:12,,,,
754,John 18:13,,,,
755,John 18:14,,,,
756,John 18:15,,,,
757,John 18:16,,,,
758,John 18:17,,,,
759,John 18:18,,,,
760,John 18:19,,,,
761,John 18:20,,,,
762,John 18:21,,,,
763,John 18:22,,,,
764,John 18:23,,,,
765,John 18:24,,,,
766,John 18:25,,,,
767,John 18:26,,,,
768,John 18:27,,,,
769,John 18:28,,,,
770,John 18:29,,,,
771,John 18:30,,,,
772,John 18:31,,,,
773,John 18:32,,,,
774,John 18:33,,,,
775,John 18:34,,,,
776,John 18:35,,,,
777,John 18:36,,,,
778,John 18:37,,,,
779,John 18:38,,,,
780,John 18:39,,,,
781,John 18:40,,,,
782,John 19:1,,,,
783,John 19:2,,,,
784,John 19:3,,,,
785,John 19:4,,,,
786,John 19:5,,,,
787,John 19:6,,,,
788,John 19:7,,,,
789,John 19:8,,,,
790,John 19:9,,,,
791,John 19:10,,,,
792,John 19:11,,,,
793,John 19:12,,,,
794,John 19:13,,,,
795,John 19:14,,,,
796,John 19:15,,,,
797,John 19:16,,,,
798,John 19:17,,,,
799,John 19:18,,,,
800,John 19:19,,,,
801,John 19:20,,,,
802,John 19:21,,,,
803,John 19:22,,,,
804,John 19:23,,,,
805,John 19:24,,,,
806,John 19:25,,,,
807,John 19:26,,,,
808,John 19:27,,,,
809,John 19:28,,,,
810,John 19:29,,,,
811,John 19:30,,,,
812,John 19:31,,,,
813,John 19:32,,,,
814,John 19:33,,,,
815,John 19:34,,,,
816,John 19:35,,,,
817,John 19:36,,,,
818,John 19:37,,,,
819,John 19:38,,,,
820,John 19:39,,,,
821,John 19:40,,,,
822,John 19:41,,,,
823,John 19:42,,,,
824,John 20:1,,,,
825,John 20:2,,,,
826,John 20:3,,,,
827,John 20:4,,,,
828,John 20:5,,,,
829,John 20:6,,,,
830,John 20:7,,,,
831,John 20:8,,,,
832,John 20:9,,,,
833,John 20:10,,,,
834,John 20:11,,,,
835,John 20:12,,,,
836,John 20:13,,,,
837,John 20:14,,,,
838,John 20:15,,,,
839,John 20:16,,,,
840,John 20:17,,,,
841,John 20:18,,,,
842,John 20:19,,,,
843,John 20:20,,,,
844,John 20:21,,,,
845,John 20:22,,,,
846,John 20:23,,,,
847,John 20:24,,,,
848,John 20:25,,,,
849,John 20:26,,,,
850,John 20:27,,,,
851,John 20:28,,,,
852,John 20:29,,,,
853,John 20:30,,,,
854,John 20:31,,,,
855,John 21:1,,,,
856,John 21:2,,,,
857,John 21:3,,,,
858,John 21:4,,,,
859,John 21:5,,,,
860,John 21:6,,,,
861,John 21:7,,,,
862,John 21:8,,,,
863,John 21:9,,,,
864,John 21:10,,,,
865,John 21:11,,,,
866,John 21:12,,,,
867,John 21:13,,,,
868,John 21:14,,,,
869,John 21:15,,,,
870,John 21:16,,,,
871,John 21:17,,,,
872,John 21:18,,,,
873,John 21:19,,,,
874,John 21:20,,,,
875,John 21:21,,,,
876,John 21:22,,,,
877,John 21:23,,,,
878,John 21:24,,,,
879,John 21:25,,,,
