ID,Reference,Verse,Notes,NoteFonts,Residue
75,Daniel 3:5,,,,
76,Daniel 3:6,,,,
77,Daniel 3:7,,,,
78,Daniel 3:8,,,,
79,Daniel 3:9,,,,
80,Daniel 3:10,,,,
81,Daniel 3:11,,,,
82,Daniel 3:12,,,,
83,Daniel 3:13,,,,
84,Daniel 3:14,,,,
85,Daniel 3:15,,,,
86,Daniel 3:16,,,,
87,Daniel 3:17,,,,
88,Daniel 3:18,,,,
89,Daniel 3:19,,,,
90,Daniel 3:20,,,,
91,Daniel 3:21,,,,
92,Daniel 3:22,,,,
93,Daniel 3:23,,,,
94,Daniel 3:24,,,,
95,Daniel 3:25,,,,
96,Daniel 3:26,,,,
97,Daniel 3:27,,,,
98,Daniel 3:28,,,,
99,Daniel 3:29,,,,
100,Daniel 3:30,,,,
101,Daniel 4:1,,,,
102,Daniel 4:2,,,,
103,Daniel 4:3,,,,
104,Daniel 4:4,,,,
105,Daniel 4:5,,,,
106,Daniel 4:6,,,,
107,Daniel 4:7,,,,
108,Daniel 4:8,,,,
109,Daniel 4:9,,,,
110,Daniel 4:10,,,,
111,Daniel 4:11,,,,
112,Daniel 4:12,,,,
113,Daniel 4:13,,,,
114,Daniel 4:14,,,,
115,Daniel 4:15,,,,
116,Daniel 4:16,,,,
117,Daniel 4:17,,,,
118,Daniel 4:18,,,,
119,Daniel 4:19,,,,
120,Daniel 4:20,,,,
121,Daniel 4:21,,,,
122,Daniel 4:22,,,,
123,Daniel 4:23,,,,
124,Daniel 4:24,,,,
125,Daniel 4:25,,,,
126,Daniel 4:26,,,,
127,Daniel 4:27,,,,
128,Daniel 4:28,,,,
129,Daniel 4:29,,,,
130,Daniel 4:30,,,,
131,Daniel 4:31,,,,
132,Daniel 4:32,,,,
133,Daniel 4:33,,,,
134,Daniel 4:34,,,,
135,Daniel 4:35,,,,
136,Daniel 4:36,,,,
137,Daniel 4:37,,,,
138,Daniel 5:1,,,,
139,Daniel 5:2,,,,
140,Daniel 5:3,,,,
141,Daniel 5:4,,,,
142,Daniel 5:5,,,,
143,Daniel 5:6,,,,
144,Daniel 5:7,,,,
145,Daniel 5:8,,,,
146,Daniel 5:9,,,,
147,Daniel 5:10,,,,
148,Daniel 5:11,,,,
149,Daniel 5:12,,,,
150,Daniel 5:13,,,,
151,Daniel 5:14,,,,
152,Daniel 5:15,,,,
153,Daniel 5:16,,,,
154,Daniel 5:17,,,,
155,Daniel 5:18,,,,
156,Daniel 5:19,,,,
157,Daniel 5:20,,,,
158,Daniel 5:21,,,,
159,Daniel 5:22,,,,
160,Daniel 5:23,,,,
161,Daniel 5:24,,,,
162,Daniel 5:25,,,,
163,Daniel 5:26,,,,
164,Daniel 5:27,,,,
165,Daniel 5:28,,,,
166,Daniel 5:29,,,,
167,Daniel 5:30,,,,
168,Daniel 6:1,,,,
169,Daniel 6:2,,,,
170,Daniel 6:3,,,,
171,Daniel 6:4,,,,
172,Daniel 6:5,,,,
173,Daniel 6:6,,,,
174,Daniel 6:7,,,,
175,Daniel 6:8,,,,
176,Daniel 6:9,,,,
177,Daniel 6:10,,,,
178,Daniel 6:11,,,,
179,Daniel 6:12,,,,
180,Daniel 6:13,,,,
181,Daniel 6:14,,,,
182,Daniel 6:15,,,,
183,Daniel 6:16,,,,
184,Daniel 6:17,,,,
185,Daniel 6:18,,,,
186,Daniel 6:19,,,,
187,Daniel 6:20,,,,
188,Daniel 6:21,,,,
189,Daniel 6:22,,,,
190,Daniel 6:23,,,,
191,Daniel 6:24,,,,
192,Daniel 6:25,,,,
193,Daniel 6:26,,,,
194,Daniel 6:27,,,,
195,Daniel 6:28,,,,
196,Daniel 7:1,,,,
197,Daniel 7:2,,,,
198,Daniel 7:3,,,,
199,Daniel 7:4,,,,
200,Daniel 7:5,,,,
201,Daniel 7:6,,,,
202,Daniel 7:7,,,,
203,Daniel 7:8,,,,
204,Daniel 7:9,,,,
205,Daniel 7:10,,,,
206,Daniel 7:11,,,,
207,Daniel 7:12,,,,
208,Daniel 7:13,,,,
209,Daniel 7:14,,,,
210,Daniel 7:15,,,,
211,Daniel 7:16,,,,
212,Daniel 7:17,,,,
213,Daniel 7:18,,,,
214,Daniel 7:19,,,,
215,Daniel 7:20,,,,
216,Daniel 7:21,,,,
217,Daniel 7:22,,,,
218,Daniel 7:23,,,,
219,Daniel 7:24,,,,
220,Daniel 7:25,,,,
221,Daniel 7:26,,,,
222,Daniel 7:27,,,,
223,Daniel 7:28,,,,
224,Daniel 8:1,,,,
225,Daniel 8:2,,,,
226,Daniel 8:3,,,,
227,Daniel 8:4,,,,
228,Daniel 8:5,,,,
229,Daniel 8:6,,,,
230,Daniel 8:7,,,,
231,Daniel 8:8,,,,
232,Daniel 8:9,,,,
233,Daniel 8:10,,,,
234,Daniel 8:11,,,,
235,Daniel 8:12,,,,
236,Daniel 8:13,,,,
237,Daniel 8:14,,,,
238,Daniel 8:15,,,,
239,Daniel 8:16,,,,
240,Daniel 8:17,,,,
241,Daniel 8:18,,,,
242,Daniel 8:19,,,,
243,Daniel 8:20,,,,
244,Daniel 8:21,,,,
245,Daniel 8:22,,,,
246,Daniel 8:23,,,,
247,Daniel 8:24,,,,
248,Daniel 8:25,,,,
249,Daniel 8:26,,,,
250,Daniel 8:27,,,,
251,Daniel 9:1,,,,
252,Daniel 9:2,,,,
253,Daniel 9:3,,,,
254,Daniel 9:4,,,,
255,Daniel 9:5,,,,
256,Daniel 9:6,,,,
257,Daniel 9:7,,,,
258,Daniel 9:8,,,,
259,Daniel 9:9,,,,
260,Daniel 9:10,,,,
261,Daniel 9:11,,,,
262,Daniel 9:12,,,,
263,Daniel 9:13,,,,
264,Daniel 9:14,,,,
265,Daniel 9:15,,,,
266,Daniel 9:16,,,,
267,Daniel 9:17,,,,
268,Daniel 9:18,,,,
269,Daniel 9:19,,,,
270,Daniel 9:20,,,,
271,Daniel 9:21,,,,
272,Daniel 9:22,,,,
273,Daniel 9:23,,,,
274,Daniel 9:24,,,,
275,Daniel 9:25,,,,
276,Daniel 9:26,,,,
277,Daniel 9:27,,,,
278,Daniel 10:1,,,,
279,Daniel 10:2,,,,
280,Daniel 10:3,,,,
281,Daniel 10:4,,,,
282,Daniel 10:5,,,,
283,Daniel 10:6,,,,
284,Daniel 10:7,,,,
285,Daniel 10:8,,,,
286,Daniel 10:9,,,,
287,Daniel 10:10,,,,
288,Daniel 10:11,,,,
289,Daniel 10:12,,,,
290,Daniel 10:13,,,,
291,Daniel 10:14,,,,
292,Daniel 10:15,,,,
293,Daniel 10:16,,,,
294,Daniel 10:17,,,,
295,Daniel 10:18,,,,
296,Daniel 10:19,,,,
297,Daniel 10:20,,,,
298,Daniel 10:21,,,,
299,Daniel 11:1,,,,
300,Daniel 11:2,,,,
301,Daniel 11:3,,,,
302,Daniel 11:4,,,,
303,Daniel 11:5,,,,
304,Daniel 11:6,,,,
305,Daniel 11:7,,,,
306,Daniel 11:8,,,,
307,Daniel 11:9,,,,
308,Daniel 11:10,,,,
309,Daniel 11:11,,,,
310,Daniel 11:12,,,,
311,Daniel 11:13,,,,
312,Daniel 11:14,,,,
313,Daniel 11:15,,,,
314,Daniel 11:16,,,,
315,Daniel 11:17,,,,
316,Daniel 11:18,,,,
317,Daniel 11:19,,,,
318,Daniel 11:20,,,,
319,Daniel 11:21,,,,
320,Daniel 11:22,,,,
321,Daniel 11:23,,,,
322,Daniel 11:24,,,,
323,Daniel 11:25,,,,
324,Daniel 11:26,,,,
325,Daniel 11:27,,,,
326,Daniel 11:28,,,,
327,Daniel 11:29,,,,
328,Daniel 11:30,,,,
329,Daniel 11:31,,,,
330,Daniel 11:32,,,,
331,Daniel 11:33,,,,
332,Daniel 11:34,,,,
333,Daniel 11:35,,,,
334,Daniel 11:36,,,,
335,Daniel 11:37,,,,
336,Daniel 11:38,,,,
337,Daniel 11:39,,,,
338,Daniel 11:40,,,,
339,Daniel 11:41,,,,
340,Daniel 11:42,,,,
341,Daniel 11:43,,,,
342,Daniel 11:44,,,,
343,Daniel 11:45,,,,
344,Daniel 12:1,,,,
345,Daniel 12:2,,,,
346,Daniel 12:3,,,,
347,Daniel 12:4,,,,
348,Daniel 12:5,,,,
349,Daniel 12:6,,,,
350,Daniel 12:7,,,,
351,Daniel 12:8,,,,
352,Daniel 12:9,,,,
353,Daniel 12:10,,,,
354,Daniel 12:11,,,,
355,Daniel 12:12,,,,
356,Daniel 12:13,,,,
1,Daniel 1:1,This book is about a Jewish man named Daniel. Daniel loved God and faithfully served him. Daniel prayed three times each day. God helped Daniel become a very wise and powerful ruler in Babylon.~!~(NP this[Proximity] book ) (VP is ) (NP about a[Article] (AdjP Jewish ) man (NP named Daniel ) ) . (NP Daniel ) (VP lov+ed[Past_Tense] ) (NP God ) [ and (NP ) (VP (AdvP faithfully ) serv+ed[Past_Tense] ) (NP him ) ] . (NP Daniel ) (VP prayed ) (NP (AdjP three ) time+s[Plural] ) (NP (AdjP each ) day ) . (NP God ) (VP help+ed[Past_Tense] ) (NP Daniel ) [ (NP ) (VP become ) (NP a[Article] (AdjP very[Degree] wise ) (AdjP and powerful ) ruler ) (NP in Babylon ) ] . ,,,
4,Daniel 1:4,Nebuchadnezzar had two dreams that he didn't understand while Daniel was in Babylon. But God helped Daniel explain those dreams to Nebuchadnezzar. Then Nebuchadnezzar honored Daniel and worshiped God.~!~(NP Nebuchadnezzar ) (VP had ) (NP (AdjP two ) dream+s[Plural] [ that[Relativizer] (NP he ) (VP did not[Verb_Polarity] understand ) (NP ) ] ) [ while (NP Daniel ) (VP was ) (NP in Babylon ) ] . but (NP God ) (VP help+ed[Past_Tense] ) (NP Daniel ) [ (NP ) (VP explain ) (NP those[Proximity] dream+s[Plural] ) (NP to Nebuchadnezzar ) ] . then (NP Nebuchadnezzar ) (VP honored ) (NP Daniel ) [ and (NP ) (VP worshiped ) (NP God ) ] . ,,,
7,Daniel 1:7,This book has very important stories. These stories prove that God rules this earth.~!~(NP this[Proximity] book ) (VP has ) (NP (AdjP very[Degree] important ) stori+es[Plural] ) . (NP these[Proximity] stori+es[Plural] ) (VP prove ) [ that[Complementizer] (NP God ) (VP rule+s[Third_Singular_Present] ) (NP this[Proximity] earth ) ] . ,,,
6,Daniel 1:6,Daniel had three friends who faithfully also served God. King Nebuchadnezzar commanded those men to worship a gold statue. But those men refused to worship that statue. So King Nebuchadnezzar tried to kill those men. But God also took care of those men.~!~(NP Daniel ) (VP had ) (NP (AdjP three ) friend+s[Plural] [ who[Relativizer] (NP ) (VP (AdvP faithfully ) (AdvP also ) serv+ed[Past_Tense] ) (NP God ) ] ) . (NP (NP _ King ) Nebuchadnezzar ) (VP command+ed[Past_Tense] ) (NP those[Proximity] men ) [ (NP ) (VP to[INFL] worship ) (NP a[Article] (NP _ gold ) statue ) ] . but (NP those[Proximity] men ) (VP refus+ed[Past_Tense] ) [ (NP ) (VP to[INFL] worship ) (NP that[Proximity] statue ) ] . so (NP (NP _ King ) Nebuchadnezzar ) (VP tri+ed[Past_Tense] ) [ (NP ) (VP to[INFL] kill ) (NP those[Proximity] men ) ] . but (NP God ) (VP (AdvP also ) took care[Verbal_Adjective_in_VP] ) (NP of those[Proximity] men ) . ,,,
