ID,Reference,Verse,Notes,NoteFonts,Residue
12,Titus 1:12,"Previously a certain person lived in Crete. And the other people who lived in Crete thought that that person told messages that the gods told him to them. That person said, “The people who live in Crete lie. Those people are like bad animals. They are lazy and eat too much food.”",,,
13,Titus 1:13,That person said true things. So continue proving to these people that they are wrong. Then these people will trust in God well and follow him well.~!~(NP that[Proximity] person ) (VP said ) (NP (AdjP true ) thing+s[Plural] ) . so (NP ) (VP continue prov+ing[Participle] ) (NP to these[Proximity] people ) [ that[Complementizer] (NP they ) (VP are ) (AdjP wrong ) ] . then (NP these[Proximity] people ) (VP will[INFL] trust ) (NP in God ) (AdvP well ) [ and (NP ) (VP follow ) (NP him ) (AdvP well ) ] . ,,,
15,Titus 1:15,"All things are good for people who are good. But nothing is good for people who are bad and people who don't trust in Jesus Christ. Those people think badly. And when those people do bad things, they aren't ashamed.~!~(NP (AdjP all ) thing+s[Plural] ) (VP are ) (AdjP good ) (NP for people [ who[Relativizer] (NP ) (VP are ) (AdjP good ) ] ) . but (NP no[Noun_Polarity] thing ) (VP is ) (AdjP good ) (NP for people [ who[Relativizer] (NP ) (VP are ) (AdjP bad ) ] ) (NP and people [ who[Relativizer] (NP ) (VP don`t[Pre-Verbal] trust ) (NP in Jesus (NP _ Christ ) ) ] ) . (NP those[Proximity] people ) (VP think (AdvP badly ) ) . and [ when (NP those[Proximity] people ) (VP do ) (NP (AdjP bad ) thing+s[Plural] ) , ] (NP they ) (VP aren`t ) (AdjP ashamed ) . ",,,
16,Titus 1:16,Those people say that they know God. But the things that those people do prove that they don't know God. Those people are extremely bad. They don't obey God. They aren't able to do one good thing.~!~(NP those[Proximity] people ) (VP say ) [ that[Complementizer] (NP they ) (VP know ) (NP God ) ] . but (NP the[Article] thing+s[Plural] [ that[Relativizer] (NP those[Proximity] people ) (VP do ) (NP ) ] ) (VP prove ) [ that[Complementizer] (NP they ) (VP don`t[Pre-Verbal] know ) (NP God ) ] . (NP those[Proximity] people ) (VP are ) (AdjP extremely[Degree] bad ) . (NP they ) (VP don`t[Pre-Verbal] obey ) (NP God ) . (NP they ) (VP aren`t ) (AdjP able [ (NP ) (VP to[Pre-Verbal] do ) (NP (AdjP one ) (AdjP good ) thing ) ] ) . ,,,
17,Titus 2:1,"Title: Paul explains to Titus how certain groups of people should act so that they would please God. But you, tell true things that people need to know to people.~!~Title:[Proposition_Label] (NP Paul ) (VP explain+s[Third_Singular_Present] ) (NP to Titus ) [ how[Complementizer] (NP (AdjP certain ) (NP group+s[Plural] of ) people ) (VP should[Mood] act ) [ so_that (NP they ) (VP would[Mood] please ) (NP God ) ] ] . but (NP you , ) (NP ) (VP tell ) (NP (AdjP true ) thing+s[Plural] [ that[Relativizer] (NP people ) (VP need ) [ (NP ) (VP to[INFL] know ) (NP ) ] ] ) (NP to people ) . ",,,
18,Titus 2:2,"Old men should act well so that other people would respect them. They should control themselves. They should trust in God well and love him and other people well. And when those men have trouble, they should be patient well.~!~(NP (AdjP old ) men ) (VP should[Mood] act ) (AdvP well ) [ so_that (NP (AdjP other ) people ) (VP would[Mood] respect ) (NP them ) ] . (NP they ) (VP should[Mood] control ) (NP themselves ) . (NP they ) (VP should[Mood] trust ) (NP in God ) (AdvP well ) [ and (NP ) (VP love ) (NP him ) (NP and (AdjP other ) people ) (AdvP well ) ] . and [ when (NP those[Proximity] men ) (VP have ) (NP trouble ) , ] (NP they ) (VP should[Mood] be ) (AdjP patient ) (AdvP well ) . ",,,
19,Titus 2:3,Similarly old women should act well like God's special people should act. Those women shouldn't say bad things that are about other people. Those women shouldn't allow wine to control them. Those women should teach good things to people.~!~similarly (NP (AdjP old ) women ) (VP should[Pre-Verbal] act ) (AdvP well ) [ like (NP (NP _ God+`s[Saxon_Genitive] ) (AdjP special ) people ) (VP should[Pre-Verbal] act ) ] . (NP those[Pre-Nominal] women ) (VP shouldn`t[Pre-Verbal] say ) (NP (AdjP bad ) thing+s[Plural] [ that[Relativizer] (NP ) (VP are ) (NP about (AdjP other ) people ) ] ) . (NP those[Pre-Nominal] women ) (VP shouldn`t[Pre-Verbal] allow ) (NP wine ) [ (NP ) (VP to[Pre-Verbal] control ) (NP them ) ] . (NP those[Pre-Nominal] women ) (VP should[Pre-Verbal] teach ) (NP (AdjP good ) thing+s[Plural] ) (NP to people ) . ,,,
20,Titus 2:4,Those women should help young women love their husbands and their children.~!~(NP those[Proximity] women ) (VP should[Mood] help ) (NP (AdjP young ) women ) [ (NP ) (VP love ) (NP (NP _ their ) husband+s[Plural] ) (NP and (NP _ their ) children ) ] . ,,,
21,Titus 2:5,And those old women should help young women be wise. Those old women should encourage young women to sleep with only their husbands. Alternate 1: Old women should encourage young women not to do bad things. End of Alternates. Those old women should encourage young women to work in their houses. And those old women should encourage young women to respect their husbands' authority. Alternate 1: And those old women should encourage young women to allow their husbands to lead their families. End of Alternates. Then no person will say bad things about God's good message.~!~and (NP those[Pre-Nominal] (AdjP old ) women ) (VP should[Pre-Verbal] help ) (NP (AdjP young ) women ) [ (NP ) (VP be ) (AdjP wise ) ] . (NP those[Pre-Nominal] (AdjP old ) women ) (VP should[Pre-Verbal] encourage ) (NP (AdjP young ) women ) [ (NP ) (VP to[Pre-Verbal] sleep ) (NP with (AdjP only ) (NP _ their ) husband+s[Plural] ) ] . Alternate_1:[Proposition_Label] _ (NP (AdjP old ) women ) (VP should[Pre-Verbal] encourage ) (NP (AdjP young ) women ) [ (NP ) (VP not_to[Pre-Verbal] do ) (NP (AdjP bad ) thing+s[Plural] ) ] . End_of_Alternates.[End_of_Alternates] (NP those[Pre-Nominal] (AdjP old ) women ) (VP should[Pre-Verbal] encourage ) (NP (AdjP young ) women ) [ (NP ) (VP to[Pre-Verbal] work ) (NP in (NP _ their ) house+s[Plural] ) ] . and (NP those[Pre-Nominal] (AdjP old ) women ) (VP should[Pre-Verbal] encourage ) (NP (AdjP young ) women ) [ (NP ) (VP to[Pre-Verbal] respect ) (NP (NP _ (NP _ their ) husband+s[Plural]+`[Saxon_Genitive] ) authority ) ] . Alternate_1:[Proposition_Label] and _ (NP those[Pre-Nominal] (AdjP old ) women ) (VP should[Pre-Verbal] encourage ) (NP (AdjP young ) women ) [ (NP ) (VP to[Pre-Verbal] allow ) (NP (NP _ their ) husband+s[Plural] ) [ (NP ) (VP to[Pre-Verbal] lead ) (NP (NP _ their ) famili+es[Plural] ) ] ] . End_of_Alternates.[End_of_Alternates] then (NP no[Pre-Nominal] person ) (VP will[Pre-Verbal] say ) (NP (AdjP bad ) thing+s[Plural] ) (NP about (NP _ God+`s[Saxon_Genitive] ) (AdjP good ) message ) . ,,,
23,Titus 2:7,"Be showing these people how to do good things. When you teach things to people, be honest. And when you teach things to people, teach them carefully.~!~(NP ) (VP be show+ing[Participle] ) (NP these[Proximity] people ) [ how[Complementizer] (NP ) (VP to[INFL] do ) (NP (AdjP good ) thing+s[Plural] ) ] . [ when (NP you ) (VP teach ) (NP thing+s[Plural] ) (NP to people ) , ] (NP ) (VP be ) (AdjP honest ) . and [ when (NP you ) (VP teach ) (NP thing+s[Plural] ) (NP to people ) , ] (NP ) (VP teach ) (NP them ) (AdvP carefully ) . ",,,
24,Titus 2:8,Say things that are true. No person should be able to say bad things about those things that you say. Then a person who opposes you will be ashamed because he won't be able to say bad things about us.~!~(NP ) (VP say ) (NP thing+s[Plural] [ that[Relativizer] (NP ) (VP are ) (AdjP true ) ] ) . (NP no[Noun_Polarity] person ) (VP should[Mood] be ) (AdjP able [ (NP ) (VP to[INFL] say ) (NP (AdjP bad ) thing+s[Plural] ) (NP about those[Proximity] thing+s[Plural] [ that[Relativizer] (NP you ) (VP say ) (NP ) ] ) ] ) . then (NP a[Article] person [ who[Relativizer] (NP ) (VP oppose+s[Third_Singular_Present] ) (NP you ) ] ) (VP will[INFL] be ) (AdjP ashamed ) [ because (NP he ) (VP will[INFL] not[Verb_Polarity] be ) (AdjP able [ (NP ) (VP to[INFL] say ) (NP (AdjP bad ) thing+s[Plural] ) (NP about us ) ] ) ] . ,,,"Say things that are true. No person should be able to say bad things about those things that you say. Then a person who opposes you'll be ashamed because he won't be able to say bad things about us.~@~5,"
25,Titus 2:9,Tell slaves to always respect the authority of their masters. Alternate 1: Tell slaves to always obey their masters. End of Alternates. Slaves should try to please their masters. And they should talk to their masters respectfully.~!~(NP ) (VP tell ) (NP slave+s[Plural] ) [ (NP ) (VP to[INFL] (AdvP always ) respect ) (NP the[Article] authority (NP of _ (NP _ their ) master+s[Plural] ) ) ] . Alternate_1:[Proposition_Label] _ (NP ) (VP tell ) (NP slave+s[Plural] ) [ (NP ) (VP to[INFL] (AdvP always ) obey ) (NP (NP _ their ) master+s[Plural] ) ] . End_of_Alternates.[End_of_Alternates] (NP slave+s[Plural] ) (VP should[Mood] try ) [ (NP ) (VP to[INFL] please ) (NP (NP _ their ) master+s[Plural] ) ] . and (NP they ) (VP should[Mood] talk ) (NP to (NP _ their ) master+s[Plural] ) (AdvP respectfully ) . ,,,
26,Titus 2:10,"Slaves shouldn't steal things. But they should show their masters that they are faithful. Then people will want to know the things that we teach to people. We teach people about God, who saves us from bad things and death.~!~(NP slave+s[Plural] ) (VP shouldn`t[Pre-Verbal] steal ) (NP thing+s[Plural] ) . but (NP they ) (VP should[Pre-Verbal] show ) (NP (NP _ their ) master+s[Plural] ) [ that[Complementizer] (NP they ) (VP are ) (AdjP faithful ) ] . then (NP people ) (VP will[Pre-Verbal] want ) [ (NP ) (VP to[Pre-Verbal] know ) (NP the[Pre-Nominal] thing+s[Plural] [ that[Relativizer] (NP we ) (VP teach ) (NP ) (NP to people ) ] ) ] . (NP we ) (VP teach ) (NP people ) (NP about God [ , (NP who ) (NP (NP ) ) (VP save+s[Third_Singular_Present] ) (NP us ) (NP from (AdjP bad ) thing+s[Plural] ) (NP and death ) , ] ) . ",,,
27,Titus 2:11,Title: God saves people from bad things and death. God has treated us kindly now. He is able to save all people from bad things and death now.~!~Title:[Proposition_Label] (NP God ) (VP save+s[Third_Singular_Present] ) (NP people ) (NP from (AdjP bad ) thing+s[Plural] ) (NP and death ) . (NP God ) (VP has treat+ed[Past_Tense] ) (NP us ) (AdvP kindly ) (AdvP now ) . (NP he ) (VP is ) (AdjP able [ (NP ) (VP to[INFL] save ) (NP (AdjP all ) people ) (NP from (AdjP bad ) thing+s[Plural] ) (NP and death ) ] ) (AdvP now ) . ,,,
29,Titus 2:13,We hope that God will give wonderful things to us. We'll truly be happy because of God. We wait for Jesus Christ to return to the earth. Jesus Christ is glorious. He is our God and saves us from bad things and death.~!~(NP we ) (VP hope ) [ that[Complementizer] (NP God ) (VP will[INFL] give ) (NP (AdjP wonderful ) thing+s[Plural] ) (NP to us ) ] . (NP we ) (VP will[INFL] (AdvP truly ) be ) (AdjP happy ) (NP because_of God ) . (NP we ) (VP wait ) (NP for Jesus (NP _ Christ ) ) [ (NP ) (VP to[INFL] return ) (NP to the[Article] earth ) ] . (NP Jesus (NP _ Christ ) ) (VP is ) (AdjP glorious ) . (NP he ) (VP is ) (NP (NP _ our ) God ) [ and (NP ) (VP save+s[Third_Singular_Present] ) (NP us ) (NP from (AdjP bad ) thing+s[Plural] ) (NP and death ) ] . ,,,
30,Titus 2:14,Jesus Christ chose us to be God's special people. He wants us to be completely good. And he wants us to greatly want to do good things. So he allowed people to kill him for us to release us from bad things. He gave his body to God for us like a person pays money to another person to release a slave from that person.~!~(NP Jesus (NP _ Christ ) ) (VP chose ) (NP us ) [ (NP ) (VP to[Pre-Verbal] be ) (NP (NP _ God+`s[Saxon_Genitive] ) (AdjP special ) people ) ] . (NP he ) (VP want+s[Third_Singular_Present] ) (NP us ) [ (NP ) (VP to[Pre-Verbal] be (AdvP completely ) ) (AdjP good ) ] . and (NP he ) (VP want+s[Third_Singular_Present] ) (NP us ) [ (NP ) (VP to[Pre-Verbal] (AdvP greatly ) want ) [ (NP ) (VP to[Pre-Verbal] do ) (NP (AdjP good ) thing+s[Plural] ) ] ] . so (NP he ) (VP allow+ed[Past_Tense] ) (NP people ) [ (NP ) (VP to[Pre-Verbal] kill ) (NP him ) (NP for us ) ] [ to (NP ) (VP release ) (NP us ) (NP from (AdjP bad ) thing+s[Plural] ) ] . (NP he ) (VP gave ) (NP (NP _ his ) body ) (NP to God ) (NP for us ) [ like (NP a[Pre-Nominal] person ) (VP pays ) (NP money ) (NP to (AdjP another ) person ) [ to (NP ) (VP release ) (NP a[Pre-Nominal] slave ) (NP from that[Pre-Nominal] person ) ] ] . ,,,
31,Titus 2:15,"Tell these things to people and tell them to do these things. And when those people aren't doing these things, tell them that they are wrong. You have authority to tell these things to people. Don't allow people to ignore you.",,,
32,Titus 3:1,"Title: Paul explains how when people are with people who don't believe in Jesus Christ, they should act. Remind people to respect rulers and other people who have authority. Christians should obey those people. And they should be ready to do all kinds of good things.~!~Title:[Proposition_Label] (NP Paul ) (VP explain+s[Third_Singular_Present] ) [ how[Complementizer] [ when (NP people ) (VP are ) (NP with people [ who[Relativizer] (NP ) (VP do not[Verb_Polarity] believe ) (NP in Jesus (NP _ Christ ) ) ] ) , ] (NP they ) (VP should[Mood] act ) ] . (NP ) (VP remind ) (NP people ) [ (NP ) (VP to[INFL] respect ) (NP ruler+s[Plural] ) (NP and (AdjP other ) people [ who[Relativizer] (NP ) (VP have ) (NP authority ) ] ) ] . (NP Christian+s[Plural] ) (VP should[Mood] obey ) (NP those[Proximity] people ) . and (NP they ) (VP should[Mood] be ) (AdjP ready [ (NP ) (VP to[INFL] do ) (NP (NP (AdjP all ) kind+s[Plural] of ) (AdjP good ) thing+s[Plural] ) ] ) . ",,,
33,Titus 3:2,"People shouldn't say bad things about other people. And people shouldn't argue with other people quickly. Instead, people should be gentle. And when those people are with a person, they should truly be humble.~!~(NP people ) (VP shouldn`t[Pre-Verbal] say ) (NP (AdjP bad ) thing+s[Plural] ) (NP about (AdjP other ) people ) . and (NP people ) (VP shouldn`t[Pre-Verbal] argue ) (NP with (AdjP other ) people ) (AdvP quickly ) . instead, (NP people ) (VP should[Pre-Verbal] be ) (AdjP gentle ) . and [ when (NP those[Pre-Nominal] people ) (VP are ) (NP with a[Pre-Nominal] person ) , ] (NP they ) (VP should[Pre-Verbal] (AdvP truly ) be ) (AdjP humble ) . ",,,
34,Titus 3:3,Previously we were foolish like other people are foolish. We didn't obey God and were deceived by people. We were like slaves because we were not able to control ourselves. We wanted to do many kinds of things to please ourselves. And many of those things were bad. We were jealous of other people and wanted to do bad things to people. Other people hated us. And we hated those people.~!~(AdvP previously ) (NP we ) (VP were ) (AdjP foolish ) [ like (NP (AdjP other ) people ) (VP are ) (AdjP foolish ) ] . (NP we ) (VP did not[Verb_Polarity] obey ) (NP God ) [ and (NP ) (VP were deceiv+ed[Past_Tense] ) (NP by people ) ] . (NP we ) (VP were ) (NP like slave+s[Plural] ) [ because (NP we ) (VP were not[Verb_Polarity] ) (AdjP able [ (NP ) (VP to[INFL] control ) (NP ourselves ) ] ) ] . (NP we ) (VP want+ed[Past_Tense] ) [ (NP ) (VP to[INFL] do ) (NP (NP (AdjP many ) kind+s[Plural] of ) thing+s[Plural] ) [ to (NP ) (VP please ) (NP ourselves ) ] ] . and (NP (AdjP many of ) those[Proximity] thing+s[Plural] ) (VP were ) (AdjP bad ) . (NP we ) (VP were ) (AdjP jealous (NP of (AdjP other ) people ) ) [ and (NP ) (VP want+ed[Past_Tense] ) [ (NP ) (VP to[INFL] do ) (NP (AdjP bad ) thing+s[Plural] ) (NP to people ) ] ] . (NP (AdjP other ) people ) (VP hat+ed[Past_Tense] ) (NP us ) . and (NP we ) (VP hat+ed[Past_Tense] ) (NP those[Proximity] people ) . ,,,
38,Titus 3:7,God decided that we wouldn't be guilty of doing bad things because Jesus Christ treated us kindly. God did this to cause us to become his children. And we'll receive good things from God because we are his children. So now we expect to live with God forever.~!~(NP God ) (VP decid+ed[Past_Tense] ) [ that[Complementizer] (NP we ) (VP wouldn`t[Pre-Verbal] be ) (AdjP guilty [ of[Complementizer] (NP ) (VP do+ing[Participle] ) (NP (AdjP bad ) thing+s[Plural] ) ] ) ] [ because (NP Jesus (NP _ Christ ) ) (VP treat+ed[Past_Tense] ) (NP us ) (AdvP kindly ) ] . (NP God ) (VP did ) (NP this[Pre-Nominal] ) [ to (NP ) (VP cause ) (NP us ) [ (NP ) (VP to[Pre-Verbal] become ) (NP (NP _ his ) children ) ] ] . and (NP we ) (VP will[Pre-Verbal] receive ) (NP (AdjP good ) thing+s[Plural] ) (NP from God ) [ because (NP we ) (VP are ) (NP (NP _ his ) children ) ] . so (AdvP now ) (NP we ) (VP expect ) [ (NP ) (VP to[Pre-Verbal] live ) (NP with God ) (AdvP forever ) ] . ,,,
41,Titus 3:10,"Some people cause other people to argue with each other. If a person does this, warn him. And if that person continues doing this, warn him again. But if that person still continues doing this, avoid him.~!~(NP some[Pre-Nominal] people ) (VP cause ) (NP (AdjP other ) people ) [ (NP ) (VP to[Pre-Verbal] argue ) (NP with each_other ) ] . [ if (NP a[Pre-Nominal] person ) (VP does ) (NP this[Pre-Nominal] ) , ] (NP ) (VP warn ) (NP him ) . and [ if (NP that[Pre-Nominal] person ) (VP continues[Pre-Verbal] do+ing[Participle] ) (NP this[Pre-Nominal] ) , ] (VP warn ) (NP him ) (AdvP again ) . but [ if (NP that[Pre-Nominal] person ) (VP (AdvP still ) continues[Pre-Verbal] do+ing[Participle] ) (NP this[Pre-Nominal] ) , ] (NP ) (VP avoid ) (NP him ) . ",,,
