ID,Reference,Verse,Notes,NoteFonts,Residue
326,Genesis 13:7,,,,
327,Genesis 13:8,,,,
328,Genesis 13:9,,,,
329,Genesis 13:10,,,,
330,Genesis 13:11,,,,
331,Genesis 13:12,,,,
332,Genesis 13:13,,,,
333,Genesis 13:14,,,,
334,Genesis 13:15,,,,
335,Genesis 13:16,,,,
336,Genesis 13:17,,,,
337,Genesis 13:18,,,,
338,Genesis 14:1,,,,
339,Genesis 14:2,,,,
340,Genesis 14:3,,,,
341,Genesis 14:4,,,,
342,Genesis 14:5,,,,
343,Genesis 14:6,,,,
344,Genesis 14:7,,,,
345,Genesis 14:8,,,,
346,Genesis 14:9,,,,
347,Genesis 14:10,,,,
348,Genesis 14:11,,,,
349,Genesis 14:12,,,,
350,Genesis 14:13,,,,
351,Genesis 14:14,,,,
352,Genesis 14:15,,,,
353,Genesis 14:16,,,,
354,Genesis 14:17,,,,
355,Genesis 14:18,,,,
356,Genesis 14:19,,,,
357,Genesis 14:20,,,,
358,Genesis 14:21,,,,
359,Genesis 14:22,,,,
360,Genesis 14:23,,,,
361,Genesis 14:24,,,,
362,Genesis 15:1,,,,
363,Genesis 15:2,,,,
364,Genesis 15:3,,,,
365,Genesis 15:4,,,,
366,Genesis 15:5,,,,
367,Genesis 15:6,,,,
368,Genesis 15:7,,,,
369,Genesis 15:8,,,,
370,Genesis 15:9,,,,
371,Genesis 15:10,,,,
372,Genesis 15:11,,,,
373,Genesis 15:12,,,,
374,Genesis 15:13,,,,
375,Genesis 15:14,,,,
376,Genesis 15:15,,,,
377,Genesis 15:16,,,,
378,Genesis 15:17,,,,
379,Genesis 15:18,,,,
380,Genesis 15:19,,,,
381,Genesis 15:20,,,,
382,Genesis 15:21,,,,
383,Genesis 16:1,,,,
384,Genesis 16:2,,,,
385,Genesis 16:3,,,,
386,Genesis 16:4,,,,
387,Genesis 16:5,,,,
388,Genesis 16:6,,,,
389,Genesis 16:7,,,,
390,Genesis 16:8,,,,
391,Genesis 16:9,,,,
392,Genesis 16:10,,,,
393,Genesis 16:11,,,,
394,Genesis 16:12,,,,
395,Genesis 16:13,,,,
396,Genesis 16:14,,,,
397,Genesis 16:15,,,,
398,Genesis 16:16,,,,
399,Genesis 17:1,,,,
400,Genesis 17:2,,,,
401,Genesis 17:3,,,,
402,Genesis 17:4,,,,
403,Genesis 17:5,,,,
404,Genesis 17:6,,,,
405,Genesis 17:7,,,,
406,Genesis 17:8,,,,
407,Genesis 17:9,,,,
408,Genesis 17:10,,,,
409,Genesis 17:11,,,,
410,Genesis 17:12,,,,
411,Genesis 17:13,,,,
412,Genesis 17:14,,,,
413,Genesis 17:15,,,,
414,Genesis 17:16,,,,
415,Genesis 17:17,,,,
416,Genesis 17:18,,,,
417,Genesis 17:19,,,,
418,Genesis 17:20,,,,
419,Genesis 17:21,,,,
420,Genesis 17:22,,,,
421,Genesis 17:23,,,,
422,Genesis 17:24,,,,
423,Genesis 17:25,,,,
424,Genesis 17:26,,,,
425,Genesis 17:27,,,,
426,Genesis 18:1,,,,
427,Genesis 18:2,,,,
428,Genesis 18:3,,,,
429,Genesis 18:4,,,,
430,Genesis 18:5,,,,
431,Genesis 18:6,,,,
432,Genesis 18:7,,,,
433,Genesis 18:8,,,,
434,Genesis 18:9,,,,
435,Genesis 18:10,,,,
436,Genesis 18:11,,,,
437,Genesis 18:12,,,,
438,Genesis 18:13,,,,
439,Genesis 18:14,,,,
440,Genesis 18:15,,,,
441,Genesis 18:16,,,,
442,Genesis 18:17,,,,
443,Genesis 18:18,,,,
444,Genesis 18:19,,,,
445,Genesis 18:20,,,,
446,Genesis 18:21,,,,
447,Genesis 18:22,,,,
448,Genesis 18:23,,,,
449,Genesis 18:24,,,,
450,Genesis 18:25,,,,
451,Genesis 18:26,,,,
452,Genesis 18:27,,,,
453,Genesis 18:28,,,,
454,Genesis 18:29,,,,
455,Genesis 18:30,,,,
456,Genesis 18:31,,,,
457,Genesis 18:32,,,,
458,Genesis 18:33,,,,
459,Genesis 19:1,,,,
460,Genesis 19:2,,,,
461,Genesis 19:3,,,,
462,Genesis 19:4,,,,
463,Genesis 19:5,,,,
464,Genesis 19:6,,,,
465,Genesis 19:7,,,,
466,Genesis 19:8,,,,
467,Genesis 19:9,,,,
468,Genesis 19:10,,,,
469,Genesis 19:11,,,,
470,Genesis 19:12,,,,
471,Genesis 19:13,,,,
472,Genesis 19:14,,,,
473,Genesis 19:15,,,,
474,Genesis 19:16,,,,
475,Genesis 19:17,,,,
476,Genesis 19:18,,,,
477,Genesis 19:19,,,,
478,Genesis 19:20,,,,
479,Genesis 19:21,,,,
480,Genesis 19:22,,,,
481,Genesis 19:23,,,,
482,Genesis 19:24,,,,
483,Genesis 19:25,,,,
484,Genesis 19:26,,,,
485,Genesis 19:27,,,,
486,Genesis 19:28,,,,
487,Genesis 19:29,,,,
488,Genesis 19:30,,,,
489,Genesis 19:31,,,,
490,Genesis 19:32,,,,
491,Genesis 19:33,,,,
492,Genesis 19:34,,,,
493,Genesis 19:35,,,,
494,Genesis 19:36,,,,
495,Genesis 19:37,,,,
496,Genesis 19:38,,,,
497,Genesis 20:1,,,,
498,Genesis 20:2,,,,
499,Genesis 20:3,,,,
500,Genesis 20:4,,,,
501,Genesis 20:5,,,,
502,Genesis 20:6,,,,
503,Genesis 20:7,,,,
504,Genesis 20:8,,,,
505,Genesis 20:9,,,,
506,Genesis 20:10,,,,
507,Genesis 20:11,,,,
508,Genesis 20:12,,,,
509,Genesis 20:13,,,,
510,Genesis 20:14,,,,
511,Genesis 20:15,,,,
512,Genesis 20:16,,,,
513,Genesis 20:17,,,,
514,Genesis 20:18,,,,
515,Genesis 21:1,,,,
516,Genesis 21:2,,,,
517,Genesis 21:3,,,,
518,Genesis 21:4,,,,
519,Genesis 21:5,,,,
520,Genesis 21:6,,,,
521,Genesis 21:7,,,,
522,Genesis 21:8,,,,
523,Genesis 21:9,,,,
524,Genesis 21:10,,,,
525,Genesis 21:11,,,,
526,Genesis 21:12,,,,
527,Genesis 21:13,,,,
528,Genesis 21:14,,,,
529,Genesis 21:15,,,,
530,Genesis 21:16,,,,
531,Genesis 21:17,,,,
532,Genesis 21:18,,,,
533,Genesis 21:19,,,,
534,Genesis 21:20,,,,
535,Genesis 21:21,,,,
536,Genesis 21:22,,,,
537,Genesis 21:23,,,,
538,Genesis 21:24,,,,
539,Genesis 21:25,,,,
540,Genesis 21:26,,,,
541,Genesis 21:27,,,,
542,Genesis 21:28,,,,
543,Genesis 21:29,,,,
544,Genesis 21:30,,,,
545,Genesis 21:31,,,,
546,Genesis 21:32,,,,
547,Genesis 21:33,,,,
548,Genesis 21:34,,,,
549,Genesis 22:1,,,,
550,Genesis 22:2,,,,
551,Genesis 22:3,,,,
552,Genesis 22:4,,,,
553,Genesis 22:5,,,,
554,Genesis 22:6,,,,
555,Genesis 22:7,,,,
556,Genesis 22:8,,,,
557,Genesis 22:9,,,,
558,Genesis 22:10,,,,
559,Genesis 22:11,,,,
560,Genesis 22:12,,,,
561,Genesis 22:13,,,,
562,Genesis 22:14,,,,
563,Genesis 22:15,,,,
564,Genesis 22:16,,,,
565,Genesis 22:17,,,,
566,Genesis 22:18,,,,
567,Genesis 22:19,,,,
568,Genesis 22:20,,,,
569,Genesis 22:21,,,,
570,Genesis 22:22,,,,
571,Genesis 22:23,,,,
572,Genesis 22:24,,,,
573,Genesis 23:1,,,,
574,Genesis 23:2,,,,
575,Genesis 23:3,,,,
576,Genesis 23:4,,,,
577,Genesis 23:5,,,,
578,Genesis 23:6,,,,
579,Genesis 23:7,,,,
580,Genesis 23:8,,,,
581,Genesis 23:9,,,,
582,Genesis 23:10,,,,
583,Genesis 23:11,,,,
584,Genesis 23:12,,,,
585,Genesis 23:13,,,,
586,Genesis 23:14,,,,
587,Genesis 23:15,,,,
588,Genesis 23:16,,,,
589,Genesis 23:17,,,,
590,Genesis 23:18,,,,
591,Genesis 23:19,,,,
592,Genesis 23:20,,,,
593,Genesis 24:1,,,,
594,Genesis 24:2,,,,
595,Genesis 24:3,,,,
596,Genesis 24:4,,,,
597,Genesis 24:5,,,,
598,Genesis 24:6,,,,
599,Genesis 24:7,,,,
600,Genesis 24:8,,,,
601,Genesis 24:9,,,,
602,Genesis 24:10,,,,
603,Genesis 24:11,,,,
604,Genesis 24:12,,,,
605,Genesis 24:13,,,,
606,Genesis 24:14,,,,
607,Genesis 24:15,,,,
608,Genesis 24:16,,,,
609,Genesis 24:17,,,,
610,Genesis 24:18,,,,
611,Genesis 24:19,,,,
612,Genesis 24:20,,,,
613,Genesis 24:21,,,,
614,Genesis 24:22,,,,
615,Genesis 24:23,,,,
616,Genesis 24:24,,,,
617,Genesis 24:25,,,,
618,Genesis 24:26,,,,
619,Genesis 24:27,,,,
620,Genesis 24:28,,,,
621,Genesis 24:29,,,,
622,Genesis 24:30,,,,
623,Genesis 24:31,,,,
624,Genesis 24:32,,,,
625,Genesis 24:33,,,,
626,Genesis 24:34,,,,
627,Genesis 24:35,,,,
628,Genesis 24:36,,,,
629,Genesis 24:37,,,,
630,Genesis 24:38,,,,
631,Genesis 24:39,,,,
632,Genesis 24:40,,,,
633,Genesis 24:41,,,,
634,Genesis 24:42,,,,
635,Genesis 24:43,,,,
636,Genesis 24:44,,,,
637,Genesis 24:45,,,,
638,Genesis 24:46,,,,
639,Genesis 24:47,,,,
640,Genesis 24:48,,,,
641,Genesis 24:49,,,,
642,Genesis 24:50,,,,
643,Genesis 24:51,,,,
644,Genesis 24:52,,,,
645,Genesis 24:53,,,,
646,Genesis 24:54,,,,
647,Genesis 24:55,,,,
648,Genesis 24:56,,,,
649,Genesis 24:57,,,,
650,Genesis 24:58,,,,
651,Genesis 24:59,,,,
652,Genesis 24:60,,,,
653,Genesis 24:61,,,,
654,Genesis 24:62,,,,
655,Genesis 24:63,,,,
656,Genesis 24:64,,,,
657,Genesis 24:65,,,,
658,Genesis 24:66,,,,
659,Genesis 24:67,,,,
660,Genesis 25:1,,,,
661,Genesis 25:2,,,,
662,Genesis 25:3,,,,
663,Genesis 25:4,,,,
664,Genesis 25:5,,,,
665,Genesis 25:6,,,,
666,Genesis 25:7,,,,
667,Genesis 25:8,,,,
668,Genesis 25:9,,,,
669,Genesis 25:10,,,,
670,Genesis 25:11,,,,
671,Genesis 25:12,,,,
672,Genesis 25:13,,,,
673,Genesis 25:14,,,,
674,Genesis 25:15,,,,
675,Genesis 25:16,,,,
676,Genesis 25:17,,,,
677,Genesis 25:18,,,,
678,Genesis 25:19,,,,
679,Genesis 25:20,,,,
680,Genesis 25:21,,,,
681,Genesis 25:22,,,,
682,Genesis 25:23,,,,
683,Genesis 25:24,,,,
684,Genesis 25:25,,,,
685,Genesis 25:26,,,,
686,Genesis 25:27,,,,
687,Genesis 25:28,,,,
688,Genesis 25:29,,,,
689,Genesis 25:30,,,,
690,Genesis 25:31,,,,
691,Genesis 25:32,,,,
692,Genesis 25:33,,,,
693,Genesis 25:34,,,,
694,Genesis 26:1,,,,
695,Genesis 26:2,,,,
696,Genesis 26:3,,,,
697,Genesis 26:4,,,,
698,Genesis 26:5,,,,
699,Genesis 26:6,,,,
700,Genesis 26:7,,,,
701,Genesis 26:8,,,,
702,Genesis 26:9,,,,
703,Genesis 26:10,,,,
704,Genesis 26:11,,,,
705,Genesis 26:12,,,,
706,Genesis 26:13,,,,
707,Genesis 26:14,,,,
708,Genesis 26:15,,,,
709,Genesis 26:16,,,,
710,Genesis 26:17,,,,
711,Genesis 26:18,,,,
712,Genesis 26:19,,,,
713,Genesis 26:20,,,,
714,Genesis 26:21,,,,
715,Genesis 26:22,,,,
716,Genesis 26:23,,,,
717,Genesis 26:24,,,,
718,Genesis 26:25,,,,
719,Genesis 26:26,,,,
720,Genesis 26:27,,,,
721,Genesis 26:28,,,,
722,Genesis 26:29,,,,
723,Genesis 26:30,,,,
724,Genesis 26:31,,,,
725,Genesis 26:32,,,,
726,Genesis 26:33,,,,
727,Genesis 26:34,,,,
728,Genesis 26:35,,,,
729,Genesis 27:1,,,,
730,Genesis 27:2,,,,
731,Genesis 27:3,,,,
732,Genesis 27:4,,,,
733,Genesis 27:5,,,,
734,Genesis 27:6,,,,
735,Genesis 27:7,,,,
736,Genesis 27:8,,,,
737,Genesis 27:9,,,,
738,Genesis 27:10,,,,
739,Genesis 27:11,,,,
740,Genesis 27:12,,,,
741,Genesis 27:13,,,,
742,Genesis 27:14,,,,
743,Genesis 27:15,,,,
744,Genesis 27:16,,,,
745,Genesis 27:17,,,,
746,Genesis 27:18,,,,
747,Genesis 27:19,,,,
748,Genesis 27:20,,,,
749,Genesis 27:21,,,,
750,Genesis 27:22,,,,
751,Genesis 27:23,,,,
752,Genesis 27:24,,,,
753,Genesis 27:25,,,,
754,Genesis 27:26,,,,
755,Genesis 27:27,,,,
756,Genesis 27:28,,,,
757,Genesis 27:29,,,,
758,Genesis 27:30,,,,
759,Genesis 27:31,,,,
760,Genesis 27:32,,,,
761,Genesis 27:33,,,,
762,Genesis 27:34,,,,
763,Genesis 27:35,,,,
764,Genesis 27:36,,,,
765,Genesis 27:37,,,,
766,Genesis 27:38,,,,
767,Genesis 27:39,,,,
768,Genesis 27:40,,,,
769,Genesis 27:41,,,,
770,Genesis 27:42,,,,
771,Genesis 27:43,,,,
772,Genesis 27:44,,,,
773,Genesis 27:45,,,,
774,Genesis 27:46,,,,
775,Genesis 28:1,,,,
776,Genesis 28:2,,,,
777,Genesis 28:3,,,,
778,Genesis 28:4,,,,
779,Genesis 28:5,,,,
780,Genesis 28:6,,,,
781,Genesis 28:7,,,,
782,Genesis 28:8,,,,
783,Genesis 28:9,,,,
784,Genesis 28:10,,,,
785,Genesis 28:11,,,,
786,Genesis 28:12,,,,
787,Genesis 28:13,,,,
788,Genesis 28:14,,,,
789,Genesis 28:15,,,,
790,Genesis 28:16,,,,
791,Genesis 28:17,,,,
792,Genesis 28:18,,,,
793,Genesis 28:19,,,,
794,Genesis 28:20,,,,
795,Genesis 28:21,,,,
796,Genesis 28:22,,,,
797,Genesis 29:1,,,,
798,Genesis 29:2,,,,
799,Genesis 29:3,,,,
800,Genesis 29:4,,,,
801,Genesis 29:5,,,,
802,Genesis 29:6,,,,
803,Genesis 29:7,,,,
804,Genesis 29:8,,,,
805,Genesis 29:9,,,,
806,Genesis 29:10,,,,
807,Genesis 29:11,,,,
808,Genesis 29:12,,,,
809,Genesis 29:13,,,,
810,Genesis 29:14,,,,
811,Genesis 29:15,,,,
812,Genesis 29:16,,,,
813,Genesis 29:17,,,,
814,Genesis 29:18,,,,
815,Genesis 29:19,,,,
816,Genesis 29:20,,,,
817,Genesis 29:21,,,,
818,Genesis 29:22,,,,
819,Genesis 29:23,,,,
820,Genesis 29:24,,,,
821,Genesis 29:25,,,,
822,Genesis 29:26,,,,
823,Genesis 29:27,,,,
824,Genesis 29:28,,,,
825,Genesis 29:29,,,,
826,Genesis 29:30,,,,
827,Genesis 29:31,,,,
828,Genesis 29:32,,,,
829,Genesis 29:33,,,,
830,Genesis 29:34,,,,
831,Genesis 29:35,,,,
832,Genesis 30:1,,,,
833,Genesis 30:2,,,,
834,Genesis 30:3,,,,
835,Genesis 30:4,,,,
836,Genesis 30:5,,,,
837,Genesis 30:6,,,,
838,Genesis 30:7,,,,
839,Genesis 30:8,,,,
840,Genesis 30:9,,,,
841,Genesis 30:10,,,,
842,Genesis 30:11,,,,
843,Genesis 30:12,,,,
844,Genesis 30:13,,,,
845,Genesis 30:14,,,,
846,Genesis 30:15,,,,
847,Genesis 30:16,,,,
848,Genesis 30:17,,,,
849,Genesis 30:18,,,,
850,Genesis 30:19,,,,
851,Genesis 30:20,,,,
852,Genesis 30:21,,,,
853,Genesis 30:22,,,,
854,Genesis 30:23,,,,
855,Genesis 30:24,,,,
856,Genesis 30:25,,,,
857,Genesis 30:26,,,,
858,Genesis 30:27,,,,
859,Genesis 30:28,,,,
860,Genesis 30:29,,,,
861,Genesis 30:30,,,,
862,Genesis 30:31,,,,
863,Genesis 30:32,,,,
864,Genesis 30:33,,,,
865,Genesis 30:34,,,,
866,Genesis 30:35,,,,
867,Genesis 30:36,,,,
868,Genesis 30:37,,,,
869,Genesis 30:38,,,,
870,Genesis 30:39,,,,
871,Genesis 30:40,,,,
872,Genesis 30:41,,,,
873,Genesis 30:42,,,,
874,Genesis 30:43,,,,
875,Genesis 31:1,,,,
876,Genesis 31:2,,,,
877,Genesis 31:3,,,,
878,Genesis 31:4,,,,
879,Genesis 31:5,,,,
880,Genesis 31:6,,,,
881,Genesis 31:7,,,,
882,Genesis 31:8,,,,
883,Genesis 31:9,,,,
884,Genesis 31:10,,,,
885,Genesis 31:11,,,,
886,Genesis 31:12,,,,
887,Genesis 31:13,,,,
888,Genesis 31:14,,,,
889,Genesis 31:15,,,,
890,Genesis 31:16,,,,
891,Genesis 31:17,,,,
892,Genesis 31:18,,,,
893,Genesis 31:19,,,,
894,Genesis 31:20,,,,
895,Genesis 31:21,,,,
896,Genesis 31:22,,,,
897,Genesis 31:23,,,,
898,Genesis 31:24,,,,
899,Genesis 31:25,,,,
900,Genesis 31:26,,,,
901,Genesis 31:27,,,,
902,Genesis 31:28,,,,
903,Genesis 31:29,,,,
904,Genesis 31:30,,,,
905,Genesis 31:31,,,,
906,Genesis 31:32,,,,
907,Genesis 31:33,,,,
908,Genesis 31:34,,,,
909,Genesis 31:35,,,,
910,Genesis 31:36,,,,
911,Genesis 31:37,,,,
912,Genesis 31:38,,,,
913,Genesis 31:39,,,,
914,Genesis 31:40,,,,
915,Genesis 31:41,,,,
916,Genesis 31:42,,,,
917,Genesis 31:43,,,,
918,Genesis 31:44,,,,
919,Genesis 31:45,,,,
920,Genesis 31:46,,,,
921,Genesis 31:47,,,,
922,Genesis 31:48,,,,
923,Genesis 31:49,,,,
924,Genesis 31:50,,,,
925,Genesis 31:51,,,,
926,Genesis 31:52,,,,
927,Genesis 31:53,,,,
928,Genesis 31:54,,,,
929,Genesis 31:55,,,,
