ID,Reference,Verse,Notes,NoteFonts,Residue
365,Proverbs 13:18,,,,
370,Proverbs 13:23,,,,
376,Proverbs 14:4,,,,
381,Proverbs 14:9,,,,
386,Proverbs 14:14,,,,
392,Proverbs 14:20,,,,
397,Proverbs 14:25,,,,
403,Proverbs 14:31,,,,
408,Proverbs 15:1,,,,
414,Proverbs 15:7,,,,
419,Proverbs 15:12,,,,
424,Proverbs 15:17,,,,
430,Proverbs 15:23,,,,
435,Proverbs 15:28,,,,
441,Proverbs 16:1,,,,
446,Proverbs 16:6,,,,
452,Proverbs 16:12,,,,
457,Proverbs 16:17,,,,
463,Proverbs 16:23,,,,
468,Proverbs 16:28,,,,
473,Proverbs 16:33,,,,
479,Proverbs 17:6,,,,
484,Proverbs 17:11,,,,
490,Proverbs 17:17,,,,
495,Proverbs 17:22,,,,
501,Proverbs 17:28,,,,
506,Proverbs 18:5,,,,
512,Proverbs 18:11,,,,
517,Proverbs 18:16,,,,
522,Proverbs 18:21,,,,
528,Proverbs 19:3,,,,
536,Proverbs 19:11,,,,
542,Proverbs 19:17,,,,
547,Proverbs 19:22,,,,
553,Proverbs 19:28,,,,
558,Proverbs 20:4,,,,
563,Proverbs 20:9,,,,
569,Proverbs 20:15,,,,
574,Proverbs 20:20,,,,
580,Proverbs 20:26,,,,
585,Proverbs 21:1,,,,
591,Proverbs 21:7,,,,
596,Proverbs 21:12,,,,
601,Proverbs 21:17,,,,
607,Proverbs 21:23,,,,
612,Proverbs 21:28,,,,
618,Proverbs 22:3,,,,
623,Proverbs 22:8,,,,
629,Proverbs 22:14,,,,
634,Proverbs 22:19,,,,
640,Proverbs 22:25,,,,
645,Proverbs 23:1,,,,
650,Proverbs 23:6,,,,
656,Proverbs 23:12,,,,
661,Proverbs 23:17,,,,
667,Proverbs 23:23,,,,
672,Proverbs 23:28,,,,
678,Proverbs 23:34,,,,
683,Proverbs 24:4,,,,
688,Proverbs 24:9,,,,
694,Proverbs 24:15,,,,
699,Proverbs 24:20,,,,
705,Proverbs 24:26,,,,
713,Proverbs 24:34,,,,
719,Proverbs 25:6,,,,
724,Proverbs 25:11,,,,
730,Proverbs 25:17,,,,
735,Proverbs 25:22,,,,
741,Proverbs 25:28,,,,
746,Proverbs 26:5,,,,
751,Proverbs 26:10,,,,
757,Proverbs 26:16,,,,
762,Proverbs 26:21,,,,
768,Proverbs 26:27,,,,
773,Proverbs 27:4,,,,
778,Proverbs 27:9,,,,
784,Proverbs 27:15,,,,
789,Proverbs 27:20,,,,
795,Proverbs 27:26,,,,
800,Proverbs 28:4,,,,
806,Proverbs 28:10,,,,
811,Proverbs 28:15,,,,
817,Proverbs 28:21,,,,
822,Proverbs 28:26,,,,
827,Proverbs 29:3,,,,
833,Proverbs 29:9,,,,
838,Proverbs 29:14,,,,
844,Proverbs 29:20,,,,
849,Proverbs 29:25,,,,
855,Proverbs 30:4,,,,
860,Proverbs 30:9,,,,
865,Proverbs 30:14,,,,
871,Proverbs 30:20,,,,
876,Proverbs 30:25,,,,
882,Proverbs 30:31,,,,
889,Proverbs 31:5,,,,
895,Proverbs 31:11,,,,
900,Proverbs 31:16,,,,
906,Proverbs 31:22,,,,
911,Proverbs 31:27,,,,
1,Proverbs 1:1,,,,
2,Proverbs 1:2,,,,
3,Proverbs 1:3,,,,
4,Proverbs 1:4,,,,
6,Proverbs 1:6,,,,
7,Proverbs 1:7,,,,
8,Proverbs 1:8,,,,
9,Proverbs 1:9,,,,
11,Proverbs 1:11,,,,
12,Proverbs 1:12,,,,
13,Proverbs 1:13,,,,
14,Proverbs 1:14,,,,
15,Proverbs 1:15,,,,
17,Proverbs 1:17,,,,
18,Proverbs 1:18,,,,
19,Proverbs 1:19,,,,
20,Proverbs 1:20,,,,
22,Proverbs 1:22,,,,
23,Proverbs 1:23,,,,
24,Proverbs 1:24,,,,
25,Proverbs 1:25,,,,
27,Proverbs 1:27,,,,
28,Proverbs 1:28,,,,
29,Proverbs 1:29,,,,
30,Proverbs 1:30,,,,
31,Proverbs 1:31,,,,
33,Proverbs 1:33,,,,
34,Proverbs 2:1,,,,
35,Proverbs 2:2,,,,
36,Proverbs 2:3,,,,
38,Proverbs 2:5,,,,
39,Proverbs 2:6,,,,
40,Proverbs 2:7,,,,
41,Proverbs 2:8,,,,
43,Proverbs 2:10,,,,
44,Proverbs 2:11,,,,
45,Proverbs 2:12,,,,
46,Proverbs 2:13,,,,
47,Proverbs 2:14,,,,
49,Proverbs 2:16,,,,
50,Proverbs 2:17,,,,
51,Proverbs 2:18,,,,
52,Proverbs 2:19,,,,
54,Proverbs 2:21,,,,
55,Proverbs 2:22,,,,
56,Proverbs 3:1,,,,
57,Proverbs 3:2,,,,
59,Proverbs 3:4,,,,
60,Proverbs 3:5,,,,
61,Proverbs 3:6,,,,
62,Proverbs 3:7,,,,
64,Proverbs 3:9,,,,
65,Proverbs 3:10,,,,
66,Proverbs 3:11,,,,
67,Proverbs 3:12,,,,
68,Proverbs 3:13,,,,
70,Proverbs 3:15,,,,
71,Proverbs 3:16,,,,
72,Proverbs 3:17,,,,
73,Proverbs 3:18,,,,
75,Proverbs 3:20,,,,
76,Proverbs 3:21,,,,
77,Proverbs 3:22,,,,
78,Proverbs 3:23,,,,
79,Proverbs 3:24,,,,
81,Proverbs 3:26,,,,
82,Proverbs 3:27,,,,
83,Proverbs 3:28,,,,
84,Proverbs 3:29,,,,
86,Proverbs 3:31,,,,
87,Proverbs 3:32,,,,
88,Proverbs 3:33,,,,
89,Proverbs 3:34,,,,
91,Proverbs 4:1,,,,
92,Proverbs 4:2,,,,
93,Proverbs 4:3,,,,
94,Proverbs 4:4,,,,
96,Proverbs 4:6,,,,
97,Proverbs 4:7,,,,
98,Proverbs 4:8,,,,
99,Proverbs 4:9,,,,
100,Proverbs 4:10,,,,
102,Proverbs 4:12,,,,
103,Proverbs 4:13,,,,
104,Proverbs 4:14,,,,
105,Proverbs 4:15,,,,
107,Proverbs 4:17,,,,
108,Proverbs 4:18,,,,
109,Proverbs 4:19,,,,
110,Proverbs 4:20,,,,
111,Proverbs 4:21,,,,
113,Proverbs 4:23,,,,
114,Proverbs 4:24,,,,
115,Proverbs 4:25,,,,
116,Proverbs 4:26,,,,
118,Proverbs 5:1,,,,
119,Proverbs 5:2,,,,
120,Proverbs 5:3,,,,
121,Proverbs 5:4,,,,
123,Proverbs 5:6,,,,
124,Proverbs 5:7,,,,
125,Proverbs 5:8,,,,
126,Proverbs 5:9,,,,
128,Proverbs 5:11,,,,
129,Proverbs 5:12,,,,
130,Proverbs 5:13,,,,
131,Proverbs 5:14,,,,
132,Proverbs 5:15,,,,
134,Proverbs 5:17,,,,
135,Proverbs 5:18,,,,
136,Proverbs 5:19,,,,
137,Proverbs 5:20,,,,
139,Proverbs 5:22,,,,
140,Proverbs 5:23,,,,
141,Proverbs 6:1,,,,
142,Proverbs 6:2,,,,
144,Proverbs 6:4,,,,
145,Proverbs 6:5,,,,
146,Proverbs 6:6,,,,
147,Proverbs 6:7,,,,
148,Proverbs 6:8,,,,
150,Proverbs 6:10,,,,
151,Proverbs 6:11,,,,
152,Proverbs 6:12,,,,
153,Proverbs 6:13,,,,
155,Proverbs 6:15,,,,
156,Proverbs 6:16,,,,
157,Proverbs 6:17,,,,
158,Proverbs 6:18,,,,
160,Proverbs 6:20,,,,
161,Proverbs 6:21,,,,
162,Proverbs 6:22,,,,
163,Proverbs 6:23,,,,
164,Proverbs 6:24,,,,
166,Proverbs 6:26,,,,
167,Proverbs 6:27,,,,
168,Proverbs 6:28,,,,
169,Proverbs 6:29,,,,
171,Proverbs 6:31,,,,
172,Proverbs 6:32,,,,
173,Proverbs 6:33,,,,
174,Proverbs 6:34,,,,
176,Proverbs 7:1,,,,
177,Proverbs 7:2,,,,
178,Proverbs 7:3,,,,
179,Proverbs 7:4,,,,
180,Proverbs 7:5,,,,
181,Proverbs 7:6,,,,
183,Proverbs 7:8,,,,
184,Proverbs 7:9,,,,
185,Proverbs 7:10,,,,
186,Proverbs 7:11,,,,
188,Proverbs 7:13,,,,
189,Proverbs 7:14,,,,
190,Proverbs 7:15,,,,
191,Proverbs 7:16,,,,
192,Proverbs 7:17,,,,
194,Proverbs 7:19,,,,
195,Proverbs 7:20,,,,
196,Proverbs 7:21,,,,
197,Proverbs 7:22,,,,
199,Proverbs 7:24,,,,
200,Proverbs 7:25,,,,
201,Proverbs 7:26,,,,
202,Proverbs 7:27,,,,
204,Proverbs 8:2,,,,
205,Proverbs 8:3,,,,
206,Proverbs 8:4,,,,
207,Proverbs 8:5,,,,
208,Proverbs 8:6,,,,
210,Proverbs 8:8,,,,
211,Proverbs 8:9,,,,
212,Proverbs 8:10,,,,
213,Proverbs 8:11,,,,
215,Proverbs 8:13,,,,
216,Proverbs 8:14,,,,
217,Proverbs 8:15,,,,
218,Proverbs 8:16,,,,
220,Proverbs 8:18,,,,
221,Proverbs 8:19,,,,
222,Proverbs 8:20,,,,
223,Proverbs 8:21,,,,
224,Proverbs 8:22,,,,
226,Proverbs 8:24,,,,
227,Proverbs 8:25,,,,
228,Proverbs 8:26,,,,
229,Proverbs 8:27,,,,
231,Proverbs 8:29,,,,
232,Proverbs 8:30,,,,
233,Proverbs 8:31,,,,
234,Proverbs 8:32,,,,
236,Proverbs 8:34,,,,
237,Proverbs 8:35,,,,
238,Proverbs 8:36,,,,
239,Proverbs 9:1,,,,
240,Proverbs 9:2,,,,
242,Proverbs 9:4,,,,
243,Proverbs 9:5,,,,
244,Proverbs 9:6,,,,
245,Proverbs 9:7,,,,
247,Proverbs 9:9,,,,
248,Proverbs 9:10,,,,
249,Proverbs 9:11,,,,
250,Proverbs 9:12,,,,
252,Proverbs 9:14,,,,
253,Proverbs 9:15,,,,
254,Proverbs 9:16,,,,
255,Proverbs 9:17,,,,
256,Proverbs 9:18,,,,
258,Proverbs 10:2,,,,
259,Proverbs 10:3,,,,
260,Proverbs 10:4,,,,
261,Proverbs 10:5,,,,
263,Proverbs 10:7,,,,
264,Proverbs 10:8,,,,
265,Proverbs 10:9,,,,
266,Proverbs 10:10,,,,
268,Proverbs 10:12,,,,
269,Proverbs 10:13,,,,
270,Proverbs 10:14,,,,
271,Proverbs 10:15,,,,
272,Proverbs 10:16,,,,
274,Proverbs 10:18,,,,
275,Proverbs 10:19,,,,
276,Proverbs 10:20,,,,
277,Proverbs 10:21,,,,
279,Proverbs 10:23,,,,
280,Proverbs 10:24,,,,
281,Proverbs 10:25,,,,
282,Proverbs 10:26,,,,
283,Proverbs 10:27,,,,
285,Proverbs 10:29,,,,
286,Proverbs 10:30,,,,
287,Proverbs 10:31,,,,
288,Proverbs 10:32,,,,
290,Proverbs 11:2,,,,
291,Proverbs 11:3,,,,
292,Proverbs 11:4,,,,
293,Proverbs 11:5,,,,
295,Proverbs 11:7,,,,
296,Proverbs 11:8,,,,
297,Proverbs 11:9,,,,
298,Proverbs 11:10,,,,
299,Proverbs 11:11,,,,
301,Proverbs 11:13,,,,
302,Proverbs 11:14,,,,
303,Proverbs 11:15,,,,
304,Proverbs 11:16,,,,
306,Proverbs 11:18,,,,
307,Proverbs 11:19,,,,
308,Proverbs 11:20,,,,
309,Proverbs 11:21,,,,
310,Proverbs 11:22,,,,
312,Proverbs 11:24,,,,
313,Proverbs 11:25,,,,
314,Proverbs 11:26,,,,
315,Proverbs 11:27,,,,
317,Proverbs 11:29,,,,
318,Proverbs 11:30,,,,
319,Proverbs 11:31,,,,
320,Proverbs 12:1,,,,
321,Proverbs 12:2,,,,
323,Proverbs 12:4,,,,
324,Proverbs 12:5,,,,
325,Proverbs 12:6,,,,
326,Proverbs 12:7,,,,
328,Proverbs 12:9,,,,
329,Proverbs 12:10,,,,
330,Proverbs 12:11,,,,
331,Proverbs 12:12,,,,
332,Proverbs 12:13,,,,
334,Proverbs 12:15,,,,
335,Proverbs 12:16,,,,
336,Proverbs 12:17,,,,
337,Proverbs 12:18,,,,
339,Proverbs 12:20,,,,
340,Proverbs 12:21,,,,
341,Proverbs 12:22,,,,
342,Proverbs 12:23,,,,
344,Proverbs 12:25,,,,
345,Proverbs 12:26,,,,
346,Proverbs 12:27,,,,
347,Proverbs 12:28,,,,
348,Proverbs 13:1,,,,
350,Proverbs 13:3,,,,
351,Proverbs 13:4,,,,
352,Proverbs 13:5,,,,
353,Proverbs 13:6,,,,
355,Proverbs 13:8,,,,
356,Proverbs 13:9,,,,
357,Proverbs 13:10,,,,
358,Proverbs 13:11,,,,
360,Proverbs 13:13,,,,
361,Proverbs 13:14,,,,
362,Proverbs 13:15,,,,
363,Proverbs 13:16,,,,
364,Proverbs 13:17,,,,
366,Proverbs 13:19,,,,
367,Proverbs 13:20,,,,
368,Proverbs 13:21,,,,
369,Proverbs 13:22,,,,
371,Proverbs 13:24,,,,
372,Proverbs 13:25,,,,
373,Proverbs 14:1,,,,
374,Proverbs 14:2,,,,
375,Proverbs 14:3,,,,
377,Proverbs 14:5,,,,
378,Proverbs 14:6,,,,
379,Proverbs 14:7,,,,
380,Proverbs 14:8,,,,
382,Proverbs 14:10,,,,
383,Proverbs 14:11,,,,
384,Proverbs 14:12,,,,
385,Proverbs 14:13,,,,
387,Proverbs 14:15,,,,
388,Proverbs 14:16,,,,
389,Proverbs 14:17,,,,
390,Proverbs 14:18,,,,
391,Proverbs 14:19,,,,
393,Proverbs 14:21,,,,
394,Proverbs 14:22,,,,
395,Proverbs 14:23,,,,
396,Proverbs 14:24,,,,
398,Proverbs 14:26,,,,
399,Proverbs 14:27,,,,
400,Proverbs 14:28,,,,
401,Proverbs 14:29,,,,
402,Proverbs 14:30,,,,
404,Proverbs 14:32,,,,
405,Proverbs 14:33,,,,
406,Proverbs 14:34,,,,
407,Proverbs 14:35,,,,
409,Proverbs 15:2,,,,
410,Proverbs 15:3,,,,
411,Proverbs 15:4,,,,
412,Proverbs 15:5,,,,
413,Proverbs 15:6,,,,
415,Proverbs 15:8,,,,
416,Proverbs 15:9,,,,
417,Proverbs 15:10,,,,
418,Proverbs 15:11,,,,
420,Proverbs 15:13,,,,
421,Proverbs 15:14,,,,
422,Proverbs 15:15,,,,
423,Proverbs 15:16,,,,
425,Proverbs 15:18,,,,
426,Proverbs 15:19,,,,
427,Proverbs 15:20,,,,
428,Proverbs 15:21,,,,
429,Proverbs 15:22,,,,
431,Proverbs 15:24,,,,
432,Proverbs 15:25,,,,
433,Proverbs 15:26,,,,
434,Proverbs 15:27,,,,
436,Proverbs 15:29,,,,
437,Proverbs 15:30,,,,
438,Proverbs 15:31,,,,
439,Proverbs 15:32,,,,
440,Proverbs 15:33,,,,
442,Proverbs 16:2,,,,
443,Proverbs 16:3,,,,
444,Proverbs 16:4,,,,
445,Proverbs 16:5,,,,
447,Proverbs 16:7,,,,
448,Proverbs 16:8,,,,
449,Proverbs 16:9,,,,
450,Proverbs 16:10,,,,
451,Proverbs 16:11,,,,
453,Proverbs 16:13,,,,
454,Proverbs 16:14,,,,
455,Proverbs 16:15,,,,
456,Proverbs 16:16,,,,
458,Proverbs 16:18,,,,
459,Proverbs 16:19,,,,
460,Proverbs 16:20,,,,
461,Proverbs 16:21,,,,
462,Proverbs 16:22,,,,
464,Proverbs 16:24,,,,
465,Proverbs 16:25,,,,
466,Proverbs 16:26,,,,
467,Proverbs 16:27,,,,
469,Proverbs 16:29,,,,
470,Proverbs 16:30,,,,
471,Proverbs 16:31,,,,
472,Proverbs 16:32,,,,
474,Proverbs 17:1,,,,
475,Proverbs 17:2,,,,
476,Proverbs 17:3,,,,
477,Proverbs 17:4,,,,
478,Proverbs 17:5,,,,
480,Proverbs 17:7,,,,
481,Proverbs 17:8,,,,
482,Proverbs 17:9,,,,
483,Proverbs 17:10,,,,
485,Proverbs 17:12,,,,
486,Proverbs 17:13,,,,
487,Proverbs 17:14,,,,
488,Proverbs 17:15,,,,
489,Proverbs 17:16,,,,
491,Proverbs 17:18,,,,
492,Proverbs 17:19,,,,
493,Proverbs 17:20,,,,
494,Proverbs 17:21,,,,
496,Proverbs 17:23,,,,
497,Proverbs 17:24,,,,
498,Proverbs 17:25,,,,
499,Proverbs 17:26,,,,
500,Proverbs 17:27,,,,
502,Proverbs 18:1,,,,
503,Proverbs 18:2,,,,
504,Proverbs 18:3,,,,
505,Proverbs 18:4,,,,
507,Proverbs 18:6,,,,
508,Proverbs 18:7,,,,
509,Proverbs 18:8,,,,
510,Proverbs 18:9,,,,
511,Proverbs 18:10,,,,
513,Proverbs 18:12,,,,
514,Proverbs 18:13,,,,
515,Proverbs 18:14,,,,
516,Proverbs 18:15,,,,
518,Proverbs 18:17,,,,
519,Proverbs 18:18,,,,
520,Proverbs 18:19,,,,
521,Proverbs 18:20,,,,
523,Proverbs 18:22,,,,
524,Proverbs 18:23,,,,
525,Proverbs 18:24,,,,
526,Proverbs 19:1,,,,
527,Proverbs 19:2,,,,
529,Proverbs 19:4,,,,
530,Proverbs 19:5,,,,
531,Proverbs 19:6,,,,
532,Proverbs 19:7,,,,
533,Proverbs 19:8,,,,
534,Proverbs 19:9,,,,
535,Proverbs 19:10,,,,
537,Proverbs 19:12,,,,
538,Proverbs 19:13,,,,
539,Proverbs 19:14,,,,
540,Proverbs 19:15,,,,
541,Proverbs 19:16,,,,
543,Proverbs 19:18,,,,
544,Proverbs 19:19,,,,
545,Proverbs 19:20,,,,
546,Proverbs 19:21,,,,
548,Proverbs 19:23,,,,
549,Proverbs 19:24,,,,
550,Proverbs 19:25,,,,
551,Proverbs 19:26,,,,
552,Proverbs 19:27,,,,
554,Proverbs 19:29,,,,
555,Proverbs 20:1,,,,
556,Proverbs 20:2,,,,
557,Proverbs 20:3,,,,
559,Proverbs 20:5,,,,
560,Proverbs 20:6,,,,
561,Proverbs 20:7,,,,
562,Proverbs 20:8,,,,
564,Proverbs 20:10,,,,
565,Proverbs 20:11,,,,
566,Proverbs 20:12,,,,
567,Proverbs 20:13,,,,
568,Proverbs 20:14,,,,
570,Proverbs 20:16,,,,
571,Proverbs 20:17,,,,
572,Proverbs 20:18,,,,
573,Proverbs 20:19,,,,
575,Proverbs 20:21,,,,
576,Proverbs 20:22,,,,
577,Proverbs 20:23,,,,
578,Proverbs 20:24,,,,
579,Proverbs 20:25,,,,
581,Proverbs 20:27,,,,
582,Proverbs 20:28,,,,
583,Proverbs 20:29,,,,
584,Proverbs 20:30,,,,
586,Proverbs 21:2,,,,
587,Proverbs 21:3,,,,
588,Proverbs 21:4,,,,
589,Proverbs 21:5,,,,
590,Proverbs 21:6,,,,
592,Proverbs 21:8,,,,
593,Proverbs 21:9,,,,
594,Proverbs 21:10,,,,
595,Proverbs 21:11,,,,
597,Proverbs 21:13,,,,
598,Proverbs 21:14,,,,
599,Proverbs 21:15,,,,
600,Proverbs 21:16,,,,
602,Proverbs 21:18,,,,
603,Proverbs 21:19,,,,
604,Proverbs 21:20,,,,
605,Proverbs 21:21,,,,
606,Proverbs 21:22,,,,
608,Proverbs 21:24,,,,
609,Proverbs 21:25,,,,
610,Proverbs 21:26,,,,
611,Proverbs 21:27,,,,
613,Proverbs 21:29,,,,
614,Proverbs 21:30,,,,
615,Proverbs 21:31,,,,
616,Proverbs 22:1,,,,
617,Proverbs 22:2,,,,
619,Proverbs 22:4,,,,
620,Proverbs 22:5,,,,
621,Proverbs 22:6,,,,
622,Proverbs 22:7,,,,
624,Proverbs 22:9,,,,
625,Proverbs 22:10,,,,
626,Proverbs 22:11,,,,
627,Proverbs 22:12,,,,
628,Proverbs 22:13,,,,
630,Proverbs 22:15,,,,
631,Proverbs 22:16,,,,
632,Proverbs 22:17,,,,
633,Proverbs 22:18,,,,
635,Proverbs 22:20,,,,
636,Proverbs 22:21,,,,
637,Proverbs 22:22,,,,
638,Proverbs 22:23,,,,
639,Proverbs 22:24,,,,
641,Proverbs 22:26,,,,
642,Proverbs 22:27,,,,
643,Proverbs 22:28,,,,
644,Proverbs 22:29,,,,
646,Proverbs 23:2,,,,
647,Proverbs 23:3,,,,
648,Proverbs 23:4,,,,
649,Proverbs 23:5,,,,
651,Proverbs 23:7,,,,
652,Proverbs 23:8,,,,
653,Proverbs 23:9,,,,
654,Proverbs 23:10,,,,
655,Proverbs 23:11,,,,
657,Proverbs 23:13,,,,
658,Proverbs 23:14,,,,
659,Proverbs 23:15,,,,
660,Proverbs 23:16,,,,
662,Proverbs 23:18,,,,
663,Proverbs 23:19,,,,
664,Proverbs 23:20,,,,
665,Proverbs 23:21,,,,
666,Proverbs 23:22,,,,
668,Proverbs 23:24,,,,
669,Proverbs 23:25,,,,
670,Proverbs 23:26,,,,
671,Proverbs 23:27,,,,
673,Proverbs 23:29,,,,
674,Proverbs 23:30,,,,
675,Proverbs 23:31,,,,
676,Proverbs 23:32,,,,
677,Proverbs 23:33,,,,
679,Proverbs 23:35,,,,
680,Proverbs 24:1,,,,
681,Proverbs 24:2,,,,
682,Proverbs 24:3,,,,
684,Proverbs 24:5,,,,
685,Proverbs 24:6,,,,
686,Proverbs 24:7,,,,
687,Proverbs 24:8,,,,
689,Proverbs 24:10,,,,
690,Proverbs 24:11,,,,
691,Proverbs 24:12,,,,
692,Proverbs 24:13,,,,
693,Proverbs 24:14,,,,
695,Proverbs 24:16,,,,
696,Proverbs 24:17,,,,
697,Proverbs 24:18,,,,
698,Proverbs 24:19,,,,
700,Proverbs 24:21,,,,
701,Proverbs 24:22,,,,
702,Proverbs 24:23,,,,
703,Proverbs 24:24,,,,
704,Proverbs 24:25,,,,
706,Proverbs 24:27,,,,
707,Proverbs 24:28,,,,
708,Proverbs 24:29,,,,
709,Proverbs 24:30,,,,
710,Proverbs 24:31,,,,
711,Proverbs 24:32,,,,
712,Proverbs 24:33,,,,
714,Proverbs 25:1,,,,
715,Proverbs 25:2,,,,
716,Proverbs 25:3,,,,
717,Proverbs 25:4,,,,
718,Proverbs 25:5,,,,
720,Proverbs 25:7,,,,
721,Proverbs 25:8,,,,
722,Proverbs 25:9,,,,
723,Proverbs 25:10,,,,
725,Proverbs 25:12,,,,
726,Proverbs 25:13,,,,
727,Proverbs 25:14,,,,
728,Proverbs 25:15,,,,
729,Proverbs 25:16,,,,
731,Proverbs 25:18,,,,
732,Proverbs 25:19,,,,
733,Proverbs 25:20,,,,
734,Proverbs 25:21,,,,
736,Proverbs 25:23,,,,
737,Proverbs 25:24,,,,
738,Proverbs 25:25,,,,
739,Proverbs 25:26,,,,
740,Proverbs 25:27,,,,
742,Proverbs 26:1,,,,
743,Proverbs 26:2,,,,
744,Proverbs 26:3,,,,
745,Proverbs 26:4,,,,
747,Proverbs 26:6,,,,
748,Proverbs 26:7,,,,
749,Proverbs 26:8,,,,
750,Proverbs 26:9,,,,
752,Proverbs 26:11,,,,
753,Proverbs 26:12,,,,
754,Proverbs 26:13,,,,
755,Proverbs 26:14,,,,
756,Proverbs 26:15,,,,
758,Proverbs 26:17,,,,
759,Proverbs 26:18,,,,
760,Proverbs 26:19,,,,
761,Proverbs 26:20,,,,
763,Proverbs 26:22,,,,
764,Proverbs 26:23,,,,
765,Proverbs 26:24,,,,
766,Proverbs 26:25,,,,
767,Proverbs 26:26,,,,
769,Proverbs 26:28,,,,
770,Proverbs 27:1,,,,
771,Proverbs 27:2,,,,
772,Proverbs 27:3,,,,
774,Proverbs 27:5,,,,
775,Proverbs 27:6,,,,
776,Proverbs 27:7,,,,
777,Proverbs 27:8,,,,
779,Proverbs 27:10,,,,
780,Proverbs 27:11,,,,
781,Proverbs 27:12,,,,
782,Proverbs 27:13,,,,
783,Proverbs 27:14,,,,
785,Proverbs 27:16,,,,
786,Proverbs 27:17,,,,
787,Proverbs 27:18,,,,
788,Proverbs 27:19,,,,
790,Proverbs 27:21,,,,
791,Proverbs 27:22,,,,
792,Proverbs 27:23,,,,
793,Proverbs 27:24,,,,
794,Proverbs 27:25,,,,
796,Proverbs 27:27,,,,
797,Proverbs 28:1,,,,
798,Proverbs 28:2,,,,
799,Proverbs 28:3,,,,
801,Proverbs 28:5,,,,
802,Proverbs 28:6,,,,
803,Proverbs 28:7,,,,
804,Proverbs 28:8,,,,
805,Proverbs 28:9,,,,
807,Proverbs 28:11,,,,
808,Proverbs 28:12,,,,
809,Proverbs 28:13,,,,
810,Proverbs 28:14,,,,
812,Proverbs 28:16,,,,
813,Proverbs 28:17,,,,
814,Proverbs 28:18,,,,
815,Proverbs 28:19,,,,
816,Proverbs 28:20,,,,
818,Proverbs 28:22,,,,
819,Proverbs 28:23,,,,
820,Proverbs 28:24,,,,
821,Proverbs 28:25,,,,
823,Proverbs 28:27,,,,
824,Proverbs 28:28,,,,
825,Proverbs 29:1,,,,
826,Proverbs 29:2,,,,
828,Proverbs 29:4,,,,
829,Proverbs 29:5,,,,
830,Proverbs 29:6,,,,
831,Proverbs 29:7,,,,
832,Proverbs 29:8,,,,
834,Proverbs 29:10,,,,
835,Proverbs 29:11,,,,
836,Proverbs 29:12,,,,
837,Proverbs 29:13,,,,
839,Proverbs 29:15,,,,
840,Proverbs 29:16,,,,
841,Proverbs 29:17,,,,
842,Proverbs 29:18,,,,
843,Proverbs 29:19,,,,
845,Proverbs 29:21,,,,
846,Proverbs 29:22,,,,
847,Proverbs 29:23,,,,
848,Proverbs 29:24,,,,
850,Proverbs 29:26,,,,
851,Proverbs 29:27,,,,
852,Proverbs 30:1,,,,
853,Proverbs 30:2,,,,
854,Proverbs 30:3,,,,
856,Proverbs 30:5,,,,
857,Proverbs 30:6,,,,
858,Proverbs 30:7,,,,
859,Proverbs 30:8,,,,
861,Proverbs 30:10,,,,
862,Proverbs 30:11,,,,
