ID,Reference,Verse,Notes,NoteFonts,Residue
20,Ruth 1:20,Naomi wanted people to call her a certain name. Which name was that name? And why did Naomi want people to call her that name? She wanted people to call her ‘Mara’ because Naomi believed that the LORD caused her life to become bad. Mara means ‘bitter’.~!~(NP Naomi ) (VP want+ed[Past_Tense] ) (NP people ) [ (NP ) (VP to[Pre-Verbal] call ) (NP her ) (NP a[Pre-Nominal] (AdjP certain ) name ) ] . (NP (NP which[Pre-Nominal] name ) ) (VP was[CP-VP] ) (VP ) (NP that[Pre-Nominal] name ) ? . and (NP (AdvP why ) ) (VP did[CP-VP] ) (NP Naomi ) (VP want ) (NP people ) [ (NP ) (VP to[Pre-Verbal] call ) (NP her ) (NP that[Pre-Nominal] name ) ] ? . (NP she ) (VP want+ed[Past_Tense] ) (NP people ) [ (NP ) (VP to[Pre-Verbal] call ) (NP her ) (NP ‘ Mara ’ ) ] [ because (NP Naomi ) (VP believ+ed[Past_Tense] ) [ that[Complementizer] (NP the[Pre-Nominal] LORD ) (VP caus+ed[Past_Tense] ) (NP (NP _ her ) life ) [ (NP ) (VP to[Pre-Verbal] become ) (AdjP bad ) ] ] ] . (NP Mara ) (VP mean+s[Third_Singular_Present] ) (AdjP ‘ bitter ’ ) . Which name did Naomi want people to call Naomi? And why did she want people to call Naomi that name? She wanted people to call her ‘Mara who meant ‘bitter’’ because Naomi believed that the LORD caused the life her to become bad.~!~(NP (NP which[Pre-Nominal] name ) ) (VP did[CP-VP] ) (NP Naomi ) (VP want ) (NP people ) [ (NP ) (VP to[Pre-Verbal] call ) (NP Naomi ) ] ? . and (NP (AdvP why ) ) (VP did[CP-VP] ) (NP she ) (VP want ) (NP people ) [ (NP ) (VP to[Pre-Verbal] call ) (NP Naomi ) (NP that[Pre-Nominal] name ) ] ? . (NP she ) (VP want+ed[Past_Tense] ) (NP people ) [ (NP ) (VP to[Pre-Verbal] call ) (NP her ) (NP ‘ Mara [ who[Relativizer] (NP ) (VP meant ) (AdjP ‘ bitter ’ ) ] ’ ) ] [ because (NP Naomi ) (VP believ+ed[Past_Tense] ) [ that[Complementizer] (NP the[Pre-Nominal] LORD ) (VP caus+ed[Past_Tense] ) (NP the[Pre-Nominal] life (NP _ her ) ) [ (NP ) (VP to[Pre-Verbal] become ) (AdjP bad ) ] ] ] . ,,,
21,Ruth 1:21,,,,
22,Ruth 1:22,Naomi and Ruth arrived in Bethlehem at a certain time of the year. Which time was that time of the year? The time was the time that people started harvesting barley.~!~(NP Naomi ) (NP and Ruth ) (VP arriv+ed[Past_Tense] ) (NP in Bethlehem ) (NP at a[Pre-Nominal] (AdjP certain ) time (NP of the[Pre-Nominal] year ) ) . (NP (NP which[Pre-Nominal] time ) ) (VP was[CP-VP] ) (VP ) (NP that[Pre-Nominal] time (NP of the[Pre-Nominal] year ) ) ? . (NP the[Pre-Nominal] time ) (VP was ) (NP the[Pre-Nominal] time [ that[Relativizer] (NP people ) (VP started[Pre-Verbal] harvest+ing[Participle] ) (NP barley ) (NP ) ] ) . At which time the year did Naomi and Ruth arrive in Bethlehem? The time was the time that people started gathering grain.~!~(NP (NP at which[Pre-Nominal] time (NP _ the[Pre-Nominal] year ) ) ) (VP did[CP-VP] ) (NP Naomi ) (NP and Ruth ) (VP arrive ) (NP in Bethlehem ) ? . (NP the[Pre-Nominal] time ) (VP was ) (NP the[Pre-Nominal] time [ that[Relativizer] (NP people ) (VP started[Pre-Verbal] gathering ) (NP grain ) (NP ) ] ) . ,,,
23,Ruth 2:1,Which relationship did Boaz have with Naomi's dead husband? Boaz and Naomi's husband were in the same clan.~!~(NP (NP which[Pre-Nominal] relationship ) ) (VP did[CP-VP] ) (NP Boaz ) (VP have ) (NP with (NP _ Naomi+`s[Saxon_Genitive] ) (AdjP dead ) husband ) ? . (NP Boaz ) (NP and (NP _ Naomi+`s[Saxon_Genitive] ) husband ) (VP were ) (NP in the[Pre-Nominal] (AdjP same ) clan ) . ,,,
24,Ruth 2:2,"Ruth said that when she picked up barley that other people left in the fields, she'll follow some certain people. Who were those people? Ruth said that she'll follow the people who are kind to her.~!~(NP Ruth ) (VP said ) [ that[Complementizer] [ when (NP she ) (VP pick+ed[Past_Tense] up[Adposition_in_VP] ) (NP barley [ that[Relativizer] (NP (AdjP other ) people ) (VP left ) (NP ) (NP in the[Pre-Nominal] field+s[Plural] ) ] ) , ] (NP she ) (VP will[Pre-Verbal] follow ) (NP some[Pre-Nominal] (AdjP certain ) people ) ] . (NP (NP who ) ) (VP were[CP-VP] ) (VP ) (NP those[Pre-Nominal] people ) ? . (NP Ruth ) (VP said ) [ that[Complementizer] (NP she ) (VP will[Pre-Verbal] follow ) (NP the[Pre-Nominal] people [ who[Relativizer] (NP ) (VP are ) (AdjP kind (NP to her ) ) ] ) ] . ",,,
25,Ruth 2:3,,,,
26,Ruth 2:4,"What did Boaz say to greet the people who worked for him? He said, “I pray that the LORD will be with you!”~!~(NP (NP what ) ) (VP did[CP-VP] ) (NP Boaz ) (VP say ) [ to (NP ) (VP greet ) (NP the[Pre-Nominal] people [ who[Relativizer] (NP ) (VP work+ed[Past_Tense] ) (NP for him ) ] ) ] ? . (NP he ) (VP said ) [ ,_“ (NP I ) (VP pray ) [ that[Complementizer] (NP the[Pre-Nominal] LORD ) (VP will[Pre-Verbal] be ) (NP with you ) ] ! ” ] . ",,,
27,Ruth 2:5,What did Boaz want to know about Ruth? He wanted to know the person that Ruth belonged to.~!~(NP (NP what ) ) (VP did[CP-VP] ) (NP Boaz ) (VP want ) [ (NP ) (VP to[Pre-Verbal] know ) (NP about Ruth ) ] ? . (NP he ) (VP want+ed[Past_Tense] ) [ (NP ) (VP to[Pre-Verbal] know ) (NP the[Pre-Nominal] person [ that[Relativizer] (NP Ruth ) (VP belong+ed[Past_Tense] ) (NP to ) ] ) ] . ,,,
28,Ruth 2:6,,,,
29,Ruth 2:7,,,,
30,Ruth 2:8,Which instructions did Boaz say to Ruth about the work that was in the fields her? He told Ruth to stay in his field with the women who worked for him.~!~(NP (NP which[Pre-Nominal] instruction+s[Plural] ) ) (VP did[CP-VP] ) (NP Boaz ) (VP say ) (NP to Ruth ) (NP about the[Pre-Nominal] work [ that[Relativizer] (NP ) (VP was ) (NP in the[Pre-Nominal] field+s[Plural] ) ] (NP _ her ) ) ? . (NP he ) (VP told ) (NP Ruth ) [ (NP ) (VP to[Pre-Verbal] stay ) (NP in (NP _ his ) field ) (NP with the[Pre-Nominal] women [ who[Relativizer] (NP ) (VP work+ed[Past_Tense] ) (NP for him ) ] ) ] . ,,,
31,Ruth 2:9,,,,
32,Ruth 2:10,"After Boaz told Ruth to work in his field, which question did she ask him? She asked Boaz, “Why you're treating me kindly?”~!~[ after (NP Boaz ) (VP told ) (NP Ruth ) [ (NP ) (VP to[Pre-Verbal] work ) (NP in (NP _ his ) field ) ] , ] (NP (NP which[Pre-Nominal] question ) ) (VP did[CP-VP] ) (NP she ) (VP ask ) (NP him ) ? . (NP she ) (VP ask+ed[Past_Tense] ) (NP Boaz ) [ ,_“ (NP (AdvP why ) ) (NP you ) (VP are[Pre-Verbal] treat+ing[Participle] ) (NP me ) (AdvP kindly ) ? ” ] . ",,,
33,Ruth 2:11,What that were about Ruth did Boaz hear? He heard that Ruth left the land where she was born and that she came with Naomi to live in a land that she didn't know.~!~(NP (NP what [ that[Relativizer] (NP ) (VP were ) (NP about Ruth ) ] ) ) (VP did[CP-VP] ) (NP Boaz ) (VP hear ) ? . (NP he ) (VP heard ) [ that[Complementizer] (NP Ruth ) (VP left ) (NP the[Pre-Nominal] land [ where[Relativizer] (NP she ) (VP was born[Verbal_Adjective_in_VP] ) (NP ) ] ) ] [ and that[Complementizer] (NP she ) (VP came ) (NP with Naomi ) [ to (NP ) (VP live ) (NP in a[Pre-Nominal] land [ that[Relativizer] (NP she ) (VP didn`t[Pre-Verbal] know ) (NP ) ] ) ] ] . ,,,
34,Ruth 2:12,Who did Boaz say that will protect Ruth like a bird's mother protects it under her wings? He said that the LORD will protect Ruth.~!~(NP (NP who ) ) (VP did[CP-VP] ) (NP Boaz ) (VP say ) [ that[Complementizer] (VP will[Pre-Verbal] protect ) (NP Ruth ) [ like (NP (NP _ a[Pre-Nominal] bird+`s[Saxon_Genitive] ) mother ) (VP protect+s[Third_Singular_Present] ) (NP it ) (NP under (NP _ her ) wing+s[Plural] ) ] ] ? . (NP he ) (VP said ) [ that[Complementizer] (NP the[Pre-Nominal] LORD ) (VP will[Pre-Verbal] protect ) (NP Ruth ) ] . ,,,
35,Ruth 2:13,,,,
36,Ruth 2:14,,,,
37,Ruth 2:15,"After Ruth started gleaning again, did Boaz do kind what for her? He told the people who worked for him to even let Ruth gather barley from the grain that is near the sheaves.~!~[ after (NP Ruth ) (VP started[Pre-Verbal] glean+ing[Participle] ) (AdvP again ) , ] (VP did[CP-VP] ) (NP Boaz ) (VP do ) (NP (AdjP kind ) what ) (NP for her ) ? . (NP he ) (VP told ) (NP the[Pre-Nominal] people [ who[Relativizer] (NP ) (VP work+ed[Past_Tense] ) (NP for him ) ] ) [ (NP ) (VP to[Pre-Verbal] (AdvP even ) let ) (NP Ruth ) [ (NP ) (VP gather ) (NP barley ) (NP from the[Pre-Nominal] grain [ that[Relativizer] (NP ) (VP is ) (NP near the[Pre-Nominal] sheaves ) ] ) ] ] . ",,,
38,Ruth 2:16,And other kind what did Boaz do? He also told the people who worked for him to drop some stalks Ruth so that she could gather them.~!~and (NP (NP (AdjP other ) (AdjP kind ) what ) ) (VP did[CP-VP] ) (NP Boaz ) (VP do ) ? . (NP he ) (VP (AdvP also ) told ) (NP the[Pre-Nominal] people [ who[Relativizer] (NP ) (VP work+ed[Past_Tense] ) (NP for him ) ] ) [ (NP ) (VP to[Pre-Verbal] drop ) (NP (AdjP some ) stalk+s[Plural] ) (NP Ruth ) [ so_that (NP she ) (VP could[Pre-Verbal] gather ) (NP them ) ] ] . ,,,
39,Ruth 2:17,,,,
40,Ruth 2:18,,,,
41,Ruth 2:19,"When Naomi saw a big amount of grain that Ruth brought, which question did she ask her? Naomi asked Ruth, “Where did you glean today?”~!~[ when (NP Naomi ) (VP saw ) (NP (NP a[Pre-Nominal] (AdjP big ) amount of ) grain [ that[Relativizer] (NP Ruth ) (VP brought ) (NP ) ] ) , ] (NP (NP which[Pre-Nominal] question ) ) (VP did[CP-VP] ) (NP she ) (VP ask ) (NP her ) ? . (NP Naomi ) (VP ask+ed[Past_Tense] ) (NP Ruth ) [ ,_“ (NP (AdvP where ) ) (VP did[CP-VP] ) (NP you ) (VP glean ) (AdvP today ) ? ” ] . ",,,
42,Ruth 2:20,"When Naomi heard that Boaz had helped Ruth, what did she say that should happen to him? She said, “I pray that the LORD will bless Boaz!”~!~[ when (NP Naomi ) (VP heard ) [ that[Complementizer] (NP Boaz ) (VP had[Pre-Verbal] help+ed[Past_Tense] ) (NP Ruth ) ] , ] (NP (NP what ) ) (VP did[CP-VP] ) (NP she ) (VP say ) [ that[Complementizer] (VP should[Pre-Verbal] happen ) (NP to him ) ] ? . (NP she ) (VP said ) [ ,_“ (NP I ) (VP pray ) [ that[Complementizer] (NP the[Pre-Nominal] LORD ) (VP will[Pre-Verbal] bless ) (NP Boaz ) ] ! ” ] . ",,,
43,Ruth 2:21,,,,
44,Ruth 2:22,"Why did Naomi think it was good that Ruth will work with the women who work for Boaz? She thought that if Ruth worked with those women, she'll be safer.~!~(NP (AdvP why ) ) (VP did[CP-VP] ) (NP Naomi ) (VP think ) [ (NP it ) (VP was ) (AdjP good ) [ that[Complementizer] (NP Ruth ) (VP will[Pre-Verbal] work ) (NP with the[Pre-Nominal] women [ who[Relativizer] (NP ) (VP work ) (NP for Boaz ) ] ) ] ] ? . (NP she ) (VP thought ) [ that[Complementizer] [ if (NP Ruth ) (VP work+ed[Past_Tense] ) (NP with those[Pre-Nominal] women ) , ] (NP she ) (VP will[Pre-Verbal] be ) (AdjP saf+er[Comparative] ) ] . ",,,
45,Ruth 2:23,What did Ruth do during the whole time when people were harvesting grain? She continued gathering grain with the women who worked for Boaz until the people finished harvesting grain. And she continued living with Naomi.~!~(NP (NP what ) ) (VP did[CP-VP] ) (NP Ruth ) (VP do ) (NP during the[Pre-Nominal] (AdjP whole ) time [ when[Relativizer] (NP people ) (VP were[Pre-Verbal] harvest+ing[Participle] ) (NP grain ) (NP ) ] ) ? . (NP she ) (VP continued[Pre-Verbal] gathering ) (NP grain ) (NP with the[Pre-Nominal] women [ who[Relativizer] (NP ) (VP work+ed[Past_Tense] ) (NP for Boaz ) ] ) [ until (NP the[Pre-Nominal] people ) (VP finished[Pre-Verbal] harvest+ing[Participle] ) (NP grain ) ] . and (NP she ) (VP continued[Pre-Verbal] liv+ing[Participle] ) (NP with Naomi ) . ,,,
46,Ruth 3:1,Naomi said that she wanted Ruth to have a certain thing. What was that thing? Naomi wanted Ruth to have a person who takes care of her well.~!~(NP Naomi ) (VP said ) [ that[Complementizer] (NP she ) (VP want+ed[Past_Tense] ) (NP Ruth ) [ (NP ) (VP to[Pre-Verbal] have ) (NP a[Pre-Nominal] (AdjP certain ) thing ) ] ] . (NP (NP what ) ) (VP was[CP-VP] ) (VP ) (NP that[Pre-Nominal] thing ) ? . (NP Naomi ) (VP want+ed[Past_Tense] ) (NP Ruth ) [ (NP ) (VP to[Pre-Verbal] have ) (NP a[Pre-Nominal] person [ who[Relativizer] (NP ) (VP take+s[Third_Singular_Present] care[Verbal_Adjective_in_VP] ) (NP of her ) (AdvP well ) ] ) ] . ,,,
47,Ruth 3:2,,,,
48,Ruth 3:3,"What did Naomi tell Ruth before she goes to the place where people separate grain from stalks, to do? Naomi told Ruth to wash herself she'll put perfume on her and she'll wear her best clothes.~!~(NP (NP what ) ) (VP did[CP-VP] ) (NP Naomi ) (VP tell ) (NP Ruth ) [ [ before (NP she ) (VP goes ) (NP to the[Pre-Nominal] place [ where[Relativizer] (NP people ) (VP separate ) (NP grain ) (NP from stalk+s[Plural] ) (NP ) ] ) , ] (NP ) (VP to[Pre-Verbal] do ) ] ? . (NP Naomi ) (VP told ) (NP Ruth ) [ (NP ) (VP to[Pre-Verbal] wash ) (NP herself ) ] [ (NP she ) (VP will[Pre-Verbal] put ) (NP perfume ) (NP on her ) ] [ and (NP she ) (VP will[Pre-Verbal] wear ) (NP (NP _ her ) (AdjP best ) clothes ) ] . ",,,
49,Ruth 3:4,"Naomi told Ruth when she goes to the place where Boaz lies down, to do some certain things. What were those things? Naomi told Ruth to lift the blanket that is on Boaz's feet and she'll lie down there.~!~(NP Naomi ) (VP told ) (NP Ruth ) [ [ when (NP she ) (VP goes ) (NP to the[Pre-Nominal] place [ where[Relativizer] (NP Boaz ) (VP lie+s[Third_Singular_Present] down[Adposition_in_VP] ) (NP ) ] ) , ] (NP ) (VP to[Pre-Verbal] do ) (NP some[Pre-Nominal] (AdjP certain ) thing+s[Plural] ) ] . (NP (NP what ) ) (VP were[CP-VP] ) (VP ) (NP those[Pre-Nominal] thing+s[Plural] ) ? . (NP Naomi ) (VP told ) (NP Ruth ) [ (NP ) (VP to[Pre-Verbal] lift ) (NP the[Pre-Nominal] blanket [ that[Relativizer] (NP ) (VP is ) (NP on (NP _ Boaz+`s[Saxon_Genitive] ) feet ) ] ) ] [ and (NP she ) (VP will[Pre-Verbal] lie down[Adposition_in_VP] ) (NP there ) ] . ",,,
50,Ruth 3:5,Did Ruth agree to do the things that Naomi said? Yes. Ruth said that she'll obey Naomi.~!~(VP did[CP-VP] ) (NP Ruth ) (VP agree ) [ (NP ) (VP to[Pre-Verbal] do ) (NP the[Pre-Nominal] thing+s[Plural] [ that[Relativizer] (NP Naomi ) (VP said ) (NP ) ] ) ] ? . yes . (NP Ruth ) (VP said ) [ that[Complementizer] (NP she ) (VP will[Pre-Verbal] obey ) (NP Naomi ) ] . ,,,
51,Ruth 3:6,,,,
52,Ruth 3:7,,,,
53,Ruth 3:8,Which event surprised Boaz at about midnight? Boaz discovered that a woman was lying beside his feet.~!~(NP (NP which[Pre-Nominal] event ) ) (VP surpris+ed[Past_Tense] ) (NP Boaz ) (NP at (AdjP about ) midnight ) ? . (NP Boaz ) (VP discovered ) [ that[Complementizer] (NP a[Pre-Nominal] woman ) (VP was[Pre-Verbal] lying ) (NP beside (NP _ his ) feet ) ] . ,,,
54,Ruth 3:9,What did Ruth ask Boaz to do? She asked Boaz to cover her with the edge his robe because he was her family's guardian-redeemer.~!~(NP (NP what ) ) (VP did[CP-VP] ) (NP Ruth ) (VP ask ) (NP Boaz ) [ (NP ) (VP to[Pre-Verbal] do ) ] ? . (NP she ) (VP ask+ed[Past_Tense] ) (NP Boaz ) [ (NP ) (VP to[Pre-Verbal] cover ) (NP her ) (NP with the[Pre-Nominal] edge (NP _ (NP _ his ) robe ) ) [ because (NP he ) (VP was ) (NP (NP _ (NP _ her ) family+`s[Saxon_Genitive] ) guardian-redeemer ) ] ] . ,,,
55,Ruth 3:10,Why did Boaz ask the LORD to bless Ruth? Boaz asked the LORD to bless Ruth because she wanted to marry him instead of a younger man.~!~(NP (AdvP why ) ) (VP did[CP-VP] ) (NP Boaz ) (VP ask ) (NP the[Pre-Nominal] LORD ) [ (NP ) (VP to[Pre-Verbal] bless ) (NP Ruth ) ] ? . (NP Boaz ) (VP ask+ed[Past_Tense] ) (NP the[Pre-Nominal] LORD ) [ (NP ) (VP to[Pre-Verbal] bless ) (NP Ruth ) ] [ because (NP she ) (VP want+ed[Past_Tense] ) [ (NP ) (VP to[Pre-Verbal] marry ) (NP him (NP instead_of a[Pre-Nominal] (AdjP young+er[Comparative] ) man ) ) ] ] . ,,,
