ID,Reference,Verse,Notes,NoteFonts,Residue
11,Discourse 1:11,"When the Philistines saw that Goliath was dead, they ran from Israel's soldiers. So Israel's soldiers chased the Philistines and killed many of them. Later Saul rewarded David because he had killed Goliath.When the Philistines saw that Goliath was dead, they ran from Israel's soldiers. So Israel's soldiers chased the Philistines and killed many of them. Later Saul rewarded David because he had killed Goliath.~!~[ when (NP the[Pre-Nominal] Philistine+s[Plural] ) (VP saw ) [ that[Complementizer] (NP Goliath ) (VP was ) (AdjP dead ) ] , ] (NP they ) (VP ran ) (NP from (NP _ Israel+`s[Saxon_Genitive] ) soldier+s[Plural] ) . so (NP (NP _ Israel+`s[Saxon_Genitive] ) soldier+s[Plural] ) (VP chas+ed[Past_Tense] ) (NP the[Pre-Nominal] Philistine+s[Plural] ) [ and (NP ) (VP kill+ed[Past_Tense] ) (NP (AdjP many of ) them ) ] . (AdvP later ) (NP Saul ) (VP reward+ed[Past_Tense] ) (NP David ) [ because (NP he ) (VP had[Pre-Verbal] kill+ed[Past_Tense] ) (NP Goliath ) ] . ",  ,,
12,Discourse 1:12,,,,
13,Discourse 1:13,,,,
14,Discourse 1:14,,,,
15,Discourse 1:15,,,,
16,Discourse 1:16,,,,
17,Discourse 1:17,,,,
18,Discourse 1:18,,,,
19,Discourse 1:19,,,,
20,Discourse 1:20,,,,
21,Discourse 1:21,,,,
22,Discourse 1:22,,,,
23,Discourse 1:23,,,,
24,Discourse 1:24,,,,
25,Discourse 1:25,,,,
26,Discourse 1:26,,,,
27,Discourse 1:27,,,,
28,Discourse 1:28,,,,
29,Discourse 1:29,,,,
30,Discourse 1:30,,,,
31,Discourse 1:31,,,,
32,Discourse 1:32,,,,
33,Discourse 1:33,,,,
34,Discourse 1:34,,,,
35,Discourse 1:35,,,,
36,Discourse 1:36,,,,
37,Discourse 1:37,,,,
38,Discourse 1:38,,,,
39,Discourse 1:39,,,,
40,Discourse 1:40,,,,
41,Discourse 1:41,,,,
42,Discourse 1:42,,,,
43,Discourse 1:43,,,,
44,Discourse 1:44,,,,
45,Discourse 1:45,,,,
46,Discourse 1:46,,,,
47,Discourse 1:47,,,,
48,Discourse 1:48,,,,
49,Discourse 1:49,,,,
50,Discourse 1:50,,,,
